0,0.831252,0.85,0.85,0.85,364.239270604,17.3131047844,0.0,-inf,inf,nan,inf,-inf,nan,nan,nan,nan
1,1.003,0.0,1.0,0.0,711.795599644,5.69596948722,0.0,5243417.20767,-215167.128254,-0.0,-215517.323922,5437745.52468,-0.0,-0.0,-0.0,-0.0
2,1.08778,0.15,0.15,0.15,664.62015306,41.0855969175,0.0,4085082.99326,929154.195725,-0.0,928897.543123,798067.420632,-0.0,-0.0,-0.0,-0.0
3,0.987453,0.15,0.15,0.15,391.581029947,39.0085879655,0.0,814811.754309,-188207.830086,-0.0,-188327.364013,362790.93746,-0.0,-0.0,-0.0,-0.0
4,0.904367,0.0,0.0,1.0,672.690099212,48.3033461611,0.0,-5695.29158033,1448.99287981,-0.0,1105.20491773,68381.2860251,-0.0,-0.0,-0.0,-0.0
5,1.05172,0.85,0.85,0.85,258.404199355,17.8158899738,0.0,3598226.94696,-800123.679826,-0.0,-800153.366865,3104455.75285,-0.0,-0.0,-0.0,-0.0
6,1.10843,1.0,0.0,1.0,461.653779201,27.3872368744,0.0,7031070.3772,719727.340686,-0.0,719531.246577,-1436351.27115,-0.0,-0.0,-0.0,-0.0
7,1.00139,0.5,0.5,0.5,772.471192436,3.39028607128,0.0,6571804.43636,1184553.46154,-0.0,1183494.98656,5448258.20842,-0.0,-0.0,-0.0,-0.0
8,1.16026,0.0,1.0,0.0,709.577763221,8.70811062169,0.0,7451880.73618,-2113932.29091,-0.0,-2114547.85903,5449064.42828,-0.0,-0.0,-0.0,-0.0
9,1.04474,0.9,0.9,0.9,92.7029088102,35.3895087017,0.0,3936689.71609,-1171515.75746,-0.0,-1171574.54066,-827029.665136,-0.0,-0.0,-0.0,-0.0
10,0.901403,1.0,1.0,0.0,81.0667932554,11.6907325694,0.0,4344964.05764,-313382.726655,-0.0,-313436.597656,2291055.72456,-0.0,-0.0,-0.0,-0.0
11,1.14415,0.0,1.0,1.0,404.590002257,22.0044877036,0.0,6645548.62072,-1275064.5012,-0.0,-1275227.02141,2110880.8706,-0.0,-0.0,-0.0,-0.0
12,1.0956,1.0,1.0,0.0,533.719269087,12.4040311673,0.0,9469363.3836,-720165.274115,-0.0,-720264.212365,5355381.51614,-0.0,-0.0,-0.0,-0.0
13,0.941177,0.15,0.15,0.15,837.349370524,41.6761822717,0.0,3661056.98627,433677.561937,-0.0,433668.511524,4058015.3206,-0.0,-0.0,-0.0,-0.0
