#format x_y_z_r
387.214	17.6147	0	0.831252
761.166	5.67523	0	1.003
709.81	40.9683	0	1.08778
416.735	39.0855	0	0.987453
719.142	47.0434	0	0.904367
274.881	18.183	0	1.05172
491.843	27.6434	0	1.10843
827.726	2.82896	0	1.00139
758.878	8.78826	0	1.16026
98.4865	35.7264	0	1.04474
86.189	11.886	0	0.901403
430.351	22.2314	0	1.14415
568.978	12.4249	0	1.0956
899.122	40.9163	0	0.941177
79.0243	45.6391	0	0.842105
796.27	2.68521	0	1.04714
38.4807	31.0321	0	0.8281
3.74509	2.47405	0	0.885907
647.283	37.6042	0	1.17349
254.362	9.24966	0	1.17523
30.99	38.4501	0	0.874853
164.816	19.4255	0	0.960462
515.668	8.21714	0	0.938961
453.656	43.0058	0	0.95386
336.702	2.65163	0	0.947205
440.58	41.8454	0	1.19617
927.906	24.0172	0	0.85653
441.278	26.1191	0	0.896277
394.171	37.4148	0	1.08531
135.418	14.6711	0	1.06304
358.216	20.4833	0	0.835701
549.651	39.4662	0	0.863654
945.225	6.22514	0	0.978343
236.351	9.56204	0	0.956576
909.28	6.95959	0	1.08854
30.2925	15.9368	0	0.846836
780.408	33.7223	0	1.10393
959.181	17.7058	0	1.13149
843.383	8.76951	0	1.154
3.06442	38.205	0	1.1416
235.934	16.3079	0	1.08682
836.215	23.5854	0	1.1667
755.528	34.3841	0	1.10649
556.929	11.1546	0	0.901871
349.477	4.55281	0	0.909717
536.045	21.7596	0	0.907274
178.77	43.8953	0	1.1476
104.311	15.0397	0	0.824198
293.76	29.0549	0	0.801502
907.893	38.4123	0	1.09957
521.405	17.595	0	0.934056
604.525	27.5438	0	0.930253
171.099	19.5883	0	1.19244
819.983	41.3576	0	1.16031
808.432	6.33702	0	1.09821
830.61	11.4655	0	0.85875
284.448	38.5854	0	0.852763
258.023	46.7814	0	0.915923
935.619	23.2628	0	0.999962
744.333	29.0473	0	0.964353
436.167	15.8931	0	0.806641
876.93	0.710401	0	0.848624
421.336	22.8687	0	1.06911
148.764	17.4137	0	1.09804
331.009	27.8566	0	1.09495
457.323	29.6897	0	0.806144
564.135	18.6127	0	1.01564
643.835	8.38591	0	1.1402
743.759	16.9111	0	0.89144
777.817	26.4462	0	1.0577
133.262	36.012	0	1.14903
997.076	41.3866	0	1.01333
126.536	19.3527	0	0.834879
680.255	14.3106	0	0.927718
856.198	45.6133	0	1.19827
554.042	37.003	0	0.924966
473.33	11.0195	0	1.03025
49.673	44.1926	0	0.805884
206.957	44.0049	0	1.04716
32.5112	1.00757	0	1.07647
651.077	43.5667	0	1.19734
78.3691	36.5371	0	1.07246
590.546	30.9848	0	1.08186
804.363	46.9208	0	0.940671
680.478	26.8927	0	0.954417
979.967	28.8007	0	0.987864
355.504	32.4994	0	0.918451
307.586	15.4099	0	0.891934
732.063	22.1735	0	0.919208
687.079	41.7627	0	1.05531
423.77	16.0808	0	1.11163
19.7597	13.6824	0	0.902496
412.103	4.48879	0	1.11795
862.933	32.6978	0	0.928283
897.845	31.108	0	1.00353
836.598	43.1049	0	0.82983
279.185	6.07603	0	1.05057
251.908	31.0859	0	1.1041
875.594	21.1414	0	0.855892
857.992	41.2245	0	0.979519
96.1308	6.80914	0	1.05577
989.277	24.8097	0	0.996665
766.013	23.3946	0	0.878977
890.255	16.934	0	1.16994
442.524	40.7193	0	1.13474
826.29	31.2861	0	0.908627
806.215	18.9382	0	1.08057
820.247	16.1181	0	1.10832
598.289	22.5536	0	1.1558
912.54	17.2132	0	0.908851
131.961	25.6392	0	1.18768
449.944	4.81807	0	1.16432
207.207	4.27363	0	1.04495
379.488	14.2234	0	0.867804
568.092	15.8568	0	1.05419
969.115	16.8972	0	1.14787
638.423	19.1077	0	0.861359
769.325	14.5105	0	0.874859
584.493	26.4748	0	0.833715
526.429	18.3468	0	1.06997
351.769	46.2615	0	1.03189
125.019	13.8855	0	1.16463
485.961	41.9312	0	0.969411
30.3645	46.9819	0	0.983465
882.874	7.05833	0	0.949215
571.843	33.9743	0	1.10309
726.671	27.2273	0	1.09673
