"radii","id","mask","mass","clumpId","color:0","color:1","color:2","linVelVec:0","linVelVec:1","linVelVec:2","angVelVec:0","angVelVec:1","angVelVec:2","linVelLen","angVelLen","SPH_Rho","SPH_Press","SPH_Neigh","normalStress:0","normalStress:1","normalStress:2","shearStress:0","shearStress:1","shearStress:2","normalStressNorm","forceVec:0","forceVec:1","forceVec:2","forceLen","torqueVec:0","torqueVec:1","torqueVec:2","torqueLen","materialId","Points:0","Points:1","Points:2"
1.5583,29,1,33283,-1,0.85,0.85,0.85,-0.37851,0.019675,0,0,0,-1.4847e-13,0.37902,1.4847e-13,-1,0,7,4.0941e+06,-3.7615e+05,0,0,0,0,4.1113e+06,20183,3.1552e+05,0,3.1616e+05,0,0,-1.2899e-07,1.2899e-07,1,219.77,31.948,0
1.3346,30,1,20912,-1,0.5,0.5,0.5,-0.44695,0.0035631,0,0,0,-3.099e-14,0.44696,3.099e-14,-1,0,7,2.8737e+06,6.2838e+06,0,0,0,0,6.9097e+06,-1805.7,2.0675e+05,0,2.0676e+05,0,0,-3.4762e-07,3.4762e-07,1,419.55,13.687,0
1.1297,31,1,12682,-1,0.9,0.9,0.9,0.067279,-0.010205,0,0,0,-1.2094e-14,0.068048,1.2094e-14,-1,0,3,2.0955e+05,-1.2319e+06,0,0,0,0,1.2496e+06,19904,1.1617e+05,0,1.1786e+05,0,0,-1.1234e-08,1.1234e-08,1,73.206,69.577,0
1.4862,32,1,28876,-1,0.5,0.5,0.5,-0.29537,0.035031,0,0,0,-2.2187e-14,0.29744,2.2187e-14,-1,0,6,1.9186e+06,-5.152e+05,0,0,0,0,1.9866e+06,18903,3.0325e+05,0,3.0384e+05,0,0,-1.468e-07,1.468e-07,1,156.07,29.68,0
1.6814,33,1,41815,-1,0.85,0.85,0.85,-0.36685,0.017167,0,0,0,-3.6426e-14,0.36726,3.6426e-14,-1,0,7,6.1551e+06,-2.4805e+06,0,0,0,0,6.6361e+06,-7277.4,3.7473e+05,0,3.748e+05,0,0,-7.8464e-08,7.8464e-08,1,200.54,32.734,0
1.1055,34,1,11884,-1,0,1,1,0.019859,0.013555,0,0,0,1.0979e-15,0.024043,1.0979e-15,-1,0,5,8098.3,81440,0,0,0,0,81842,-6996.3,1.1776e+05,0,1.1796e+05,0,0,3.5288e-10,3.5288e-10,1,29.128,64.621,0
1.2825,35,1,18554,-1,0.5,0.5,0.5,-0.19421,0.00091017,0,0,0,1.2533e-13,0.19421,1.2533e-13,-1,0,6,6.0628e+06,-5.1664e+05,0,0,0,0,6.0848e+06,-11691,1.8406e+05,0,1.8443e+05,0,0,3.8883e-08,3.8883e-08,1,116.94,3.2127,0
1.8723,36,1,57734,-1,1,1,0,-0.44943,0.019682,0,0,0,1.4277e-14,0.44986,1.4277e-14,-1,0,6,8.0229e+06,-5.6884e+05,0,0,0,0,8.0431e+06,11058,5.7972e+05,0,5.7982e+05,0,0,1.8382e-07,1.8382e-07,1,255.85,27.318,0
1.5538,37,1,33002,-1,0.85,0.85,0.85,-0.51771,-0.0077363,0,0,0,-1.1994e-14,0.51777,1.1994e-14,-1,0,9,1.7879e+06,1.2168e+06,0,0,0,0,2.1627e+06,-1680.1,3.211e+05,0,3.211e+05,0,0,-5.1834e-08,5.1834e-08,1,378.5,42.901,0
1.9397,38,1,64194,-1,1,0,1,-0.47894,-0.020647,0,0,0,1.6703e-14,0.47938,1.6703e-14,-1,0,8,2.1635e+06,6.397e+05,0,0,0,0,2.2561e+06,2740.5,6.2224e+05,0,6.2224e+05,0,0,1.6269e-08,1.6269e-08,1,438.9,49.413,0
1.2196,39,1,15959,-1,0.9,0.9,0.9,-0.50271,0.01617,0,0,0,-7.9643e-14,0.50297,7.9643e-14,-1,0,5,2.8476e+06,2.2368e+06,0,0,0,0,3.6211e+06,-3088.1,1.5263e+05,0,1.5267e+05,0,0,-1.6415e-07,1.6415e-07,1,354.33,49.571,0
1.0849,40,1,11233,-1,1,0,0,-0.21492,-0.0085228,0,0,0,-1.4027e-13,0.21509,1.4027e-13,-1,0,6,2.5825e+06,-4.9617e+05,0,0,0,0,2.6298e+06,-15037,1.085e+05,0,1.0954e+05,0,0,-2.922e-08,2.922e-08,1,136.25,5.8584,0
1.7175,41,1,44565,-1,1,1,0,-0.45056,0.0026533,0,0,0,-2.8758e-13,0.45057,2.8758e-13,-1,0,9,1.9198e+06,3.7723e+06,0,0,0,0,4.2327e+06,3075.9,4.5428e+05,0,4.543e+05,0,0,-4.8347e-07,4.8347e-07,1,272.84,46.542,0
1.7324,42,1,45731,-1,0.85,0.85,0.85,-0.51719,-0.015379,0,0,0,8.2845e-15,0.51742,8.2845e-15,-1,0,7,3.5255e+06,2.157e+06,0,0,0,0,4.133e+06,-8166.9,4.4657e+05,0,4.4664e+05,0,0,1.078e-07,1.078e-07,1,348.81,27.439,0
1.2428,43,1,16887,-1,0.85,0.85,0.85,-0.20321,0.033965,0,0,0,2.9813e-14,0.20602,2.9813e-14,-1,0,7,1.6055e+06,1.1349e+06,0,0,0,0,1.9661e+06,35207,1.5704e+05,0,1.6094e+05,0,0,2.2963e-08,2.2963e-08,1,124.83,28.51,0
1.5572,44,1,33213,-1,0.9,0.9,0.9,-0.14062,0.039561,0,0,0,6.1275e-16,0.14608,6.1275e-16,-1,0,5,2.1223e+05,5.9162e+05,0,0,0,0,6.2853e+05,29368,2.6123e+05,0,2.6288e+05,0,0,8.6802e-09,8.6802e-09,1,111.86,55.236,0
1.4532,45,1,26997,-1,0,1,1,-0.44584,0.00011382,0,0,0,1.6626e-14,0.44584,1.6626e-14,-1,0,7,7.4905e+05,6.9328e+05,0,0,0,0,1.0206e+06,-15605,2.6344e+05,0,2.639e+05,0,0,3.4241e-08,3.4241e-08,1,441.13,36.795,0
1.0657,46,1,10648,-1,1,0,1,-0.3437,0.04424,0,0,0,-1.4854e-13,0.34654,1.4854e-13,-1,0,6,8.8493e+05,1.3026e+06,0,0,0,0,1.5747e+06,6566.1,1.1184e+05,0,1.1204e+05,0,0,-2.9975e-08,2.9975e-08,1,230.96,43.632,0
1.4494,47,1,26787,-1,0,1,0,-0.47823,-0.002171,0,0,0,6.0777e-15,0.47823,6.0777e-15,-1,0,6,3.5746e+06,6.6087e+05,0,0,0,0,3.6352e+06,-1222.8,2.6133e+05,0,2.6133e+05,0,0,5.3315e-08,5.3315e-08,1,291.44,34.702,0
1.9405,48,1,64273,-1,0.9,0.9,0.9,-0.37402,0.0025005,0,0,0,-1.3082e-14,0.37403,1.3082e-14,-1,0,7,6.6472e+05,-1744.2,0,0,0,0,6.6472e+05,-4304,6.3277e+05,0,6.3279e+05,0,0,-8.7341e-08,8.7341e-08,1,564.25,67.601,0
1.4801,49,1,28523,-1,0.85,0.85,0.85,-0.4246,0.012388,0,0,0,-8.4426e-15,0.42478,8.4426e-15,-1,0,7,3.386e+06,-1.7305e+06,0,0,0,0,3.8026e+06,2408.3,2.7542e+05,0,2.7543e+05,0,0,-6.3214e-08,6.3214e-08,1,456.89,27.691,0
1.4955,50,1,29422,-1,1,0,0,-0.5012,-0.0048788,0,0,0,-3.1416e-14,0.50123,3.1416e-14,-1,0,6,3.6443e+06,2.3327e+06,0,0,0,0,4.327e+06,-2261.4,2.8905e+05,0,2.8906e+05,0,0,-2.6963e-07,2.6963e-07,1,361.15,7.6242,0
1.2854,51,1,18681,-1,0,1,0,-0.19151,-0.018315,0,0,0,-5.5316e-14,0.19238,5.5316e-14,-1,0,5,2.303e+06,9.2668e+05,0,0,0,0,2.4825e+06,2826.1,1.7839e+05,0,1.7841e+05,0,0,-2.5742e-08,2.5742e-08,1,112.46,12.219,0
1.0891,52,1,11364,-1,1,1,0,-0.4319,0.010649,0,0,0,1.6261e-12,0.43203,1.6261e-12,-1,0,6,8.8351e+06,-1.7329e+06,0,0,0,0,9.0035e+06,-30.168,1.1397e+05,0,1.1397e+05,0,0,2.8312e-07,2.8312e-07,1,453.02,24.596,0
1.8183,53,1,52886,-1,0,1,0,-0.24129,-0.0034863,0,0,0,8.7209e-15,0.24132,8.7209e-15,-1,0,8,4.9946e+06,5.7285e+05,0,0,0,0,5.0273e+06,-50173,5.2735e+05,0,5.2973e+05,0,0,1.397e-07,1.397e-07,1,145.25,21.259,0
1.4964,54,1,29472,-1,1,0,1,-0.36036,0.13982,0,0,0,1.9886e-14,0.38654,1.9886e-14,-1,0,7,7.6131e+05,69000,0,0,0,0,7.6443e+05,-42985,2.5687e+05,0,2.6045e+05,0,0,3.6292e-08,3.6292e-08,1,232.04,53.269,0
1.7717,55,1,48917,-1,0,1,0,-0.4643,-0.0014975,0,0,0,-4.0871e-14,0.4643,4.0871e-14,-1,0,6,4.6877e+06,-1.7603e+06,0,0,0,0,5.0073e+06,-9865.1,4.7656e+05,0,4.7666e+05,0,0,5.0059e-08,5.0059e-08,1,442.71,15.788,0
1.6325,56,1,38269,-1,0.85,0.85,0.85,-0.4206,-0.0026439,0,0,0,-1.281e-14,0.42061,1.281e-14,-1,0,8,3.1533e+06,2.1256e+06,0,0,0,0,3.8028e+06,-10597,3.6805e+05,0,3.6821e+05,0,0,2.4154e-07,2.4154e-07,1,473.42,31.407,0
1.3043,57,1,19520,-1,0.5,0.5,0.5,-0.0047177,-0.00061607,0,0,0,0.0046479,0.0047578,0.0046479,-1,0,6,2.2853e+06,47965,0,0,0,0,2.2858e+06,-177.06,1.906e+05,0,1.906e+05,0,0,1794.5,1794.5,1,26.895,1.1133,0
1.6899,58,1,42450,-1,1,0,1,-0.35585,-0.013553,0,0,0,-1.7956e-14,0.35611,1.7956e-14,-1,0,8,2.1261e+05,4.9431e+05,0,0,0,0,5.3809e+05,-3828.6,4.1914e+05,0,4.1916e+05,0,0,3.4051e-09,3.4051e-09,1,501.98,68.933,0
1.2801,59,1,18453,-1,0,1,1,-0.46794,-0.034031,0,0,0,1.4501e-13,0.46917,1.4501e-13,-1,0,6,1.0914e+06,-7.055e+05,0,0,0,0,1.2996e+06,-5102.7,1.7961e+05,0,1.7969e+05,0,0,4.9768e-09,4.9768e-09,1,433.83,43.419,0
1.6184,60,1,37290,-1,1,0,1,-0.23478,0.013095,0,0,0,2.7828e-15,0.23514,2.7828e-15,-1,0,6,6.9086e+05,9.5529e+05,0,0,0,0,1.1789e+06,-1.4402e+05,4.726e+05,0,4.9405e+05,0,0,1.2165e-08,1.2165e-08,1,117.51,54.09,0
1.2375,61,1,16670,-1,1,0,1,-0.53161,0.0084612,0,0,0,-1.1566e-13,0.53167,1.1566e-13,-1,0,5,2.0587e+06,-6.456e+05,0,0,0,0,2.1576e+06,-6117.3,1.6777e+05,0,1.6788e+05,0,0,7.014e-08,7.014e-08,1,372.66,64.411,0
1.4435,62,1,26460,-1,0,1,0,-0.528,-0.010284,0,0,0,-9.2811e-15,0.5281,9.2811e-15,-1,0,5,5.7988e+06,-1.3421e+05,0,0,0,0,5.8004e+06,-9541.3,2.5351e+05,0,2.5369e+05,0,0,-1.5309e-07,1.5309e-07,1,327.91,12.746,0
1.6186,63,1,37302,-1,0,1,0,-0.49136,-0.017814,0,0,0,-1.091e-14,0.49168,1.091e-14,-1,0,8,1.0575e+06,4.6597e+05,0,0,0,0,1.1556e+06,-9156.2,3.6661e+05,0,3.6672e+05,0,0,-6.9063e-08,6.9063e-08,1,401.07,35.411,0
1.2697,64,1,18005,-1,0.5,0.5,0.5,-0.45179,-0.00081017,0,0,0,0.38031,0.45179,0.38031,-1,0,8,9.2192e+06,1.9612e+06,3.2331e+05,335.04,-1.7293e+05,1.7258e+05,9.431e+06,-5470.2,1.7555e+05,-1.6171e+05,2.3874e+05,2.3972e+06,-4.1725e+05,3863.2,2.4333e+06,1,428.08,1.1082,0
1.5616,65,1,33501,-1,0.85,0.85,0.85,0.0002351,0.006989,0,0,0,7.7657e-15,0.006993,7.7657e-15,-1,0,7,1.7799e+06,-2.6863e+05,0,0,0,0,1.8001e+06,4870.3,3.3863e+05,0,3.3866e+05,0,0,5.9335e-09,5.9335e-09,1,39.275,56.435,0
1.2498,66,1,17171,-1,0.85,0.85,0.85,-0.37732,-0.0029861,0,0,0,-9.9141e-14,0.37733,9.9141e-14,-1,0,7,2.1731e+06,1.5288e+06,0,0,0,0,2.657e+06,-3775.5,1.659e+05,0,1.6594e+05,0,0,3.2596e-08,3.2596e-08,1,561.95,37.607,0
1.938,67,1,64028,-1,1,0,0,-0.21608,0.0066722,0,0,0,-1.9631e-14,0.21619,1.9631e-14,-1,0,9,7.6553e+06,2.2474e+05,0,0,0,0,7.6586e+06,-11287,6.2947e+05,0,6.2957e+05,0,0,1.4389e-07,1.4389e-07,1,145.31,9.4738,0
1.6566,68,1,39989,-1,0.5,0.5,0.5,-0.40731,-0.0067815,0,0,0,0.19936,0.40737,0.19936,-1,0,9,3.617e+06,-7.1606e+05,0,0,0,0,3.6872e+06,-20097,4.0019e+05,0,4.007e+05,0,0,-1.851e-07,1.851e-07,1,496.25,4.5979,0
1.4964,69,1,29472,-1,0.85,0.85,0.85,-0.45716,-0.0067,0,0,0,8.2178e-15,0.45721,8.2178e-15,-1,0,5,-44222,2.7882e+05,0,0,0,0,2.8231e+05,-18762,2.7539e+05,0,2.7603e+05,0,0,-1.7462e-08,1.7462e-08,1,268.03,51.25,0
1.2444,70,1,16950,-1,0,1,0,-0.0081836,0.0081792,0,0,0,-5.594e-14,0.01157,5.594e-14,-1,0,6,7.485e+06,2.5029e+06,0,0,0,0,7.8924e+06,-6422.1,1.7592e+05,0,1.7604e+05,0,0,-4.7308e-08,4.7308e-08,1,60.536,17.097,0
1.1614,71,1,13780,-1,0.85,0.85,0.85,-0.14553,0.0050307,0,0,0,-2.0584e-14,0.14562,2.0584e-14,-1,0,7,-8746.5,31573,0,0,0,0,32762,-37063,1.3379e+05,0,1.3883e+05,0,0,4.191e-09,4.191e-09,1,129.68,40.483,0
1.431,72,1,25779,-1,0,1,0,-0.28466,0.0059473,0,0,0,7.7307e-14,0.28472,7.7307e-14,-1,0,7,53793,-1.4328e+06,0,0,0,0,1.4339e+06,20746,2.4332e+05,0,2.442e+05,0,0,1.0012e-07,1.0012e-07,1,165.97,20.689,0
1.6564,73,1,39975,-1,1,0,0,-0.48785,-0.0063514,0,0,0,3.0485e-13,0.48789,3.0485e-13,-1,0,7,3.9698e+06,-9.565e+05,0,0,0,0,4.0834e+06,-4026.4,3.9066e+05,0,3.9068e+05,0,0,1.0326e-07,1.0326e-07,1,374.1,10.883,0
1.5371,74,1,31948,-1,1,0,0,-0.45192,0.00059029,0,0,0,2.4904e-13,0.45192,2.4904e-13,-1,0,7,6.4306e+06,-1.4912e+06,0,0,0,0,6.6012e+06,-2267.6,3.1181e+05,0,3.1182e+05,0,0,2.2148e-08,2.2148e-08,1,417.41,17.517,0
1.8887,75,1,59269,-1,0.85,0.85,0.85,-0.51779,0.0045326,0,0,0,2.7479e-14,0.51781,2.7479e-14,-1,0,6,2.4092e+06,5.305e+05,0,0,0,0,2.4669e+06,-11110,5.9723e+05,0,5.9734e+05,0,0,-6.9413e-08,6.9413e-08,1,335.53,28.705,0
1.8425,76,1,55018,-1,0.9,0.9,0.9,0.58396,0.53946,0,0,0,2.959e-16,0.795,2.959e-16,-1,0,6,1.1646e+06,-5.903e+05,0,0,0,0,1.3056e+06,1.7052e+05,7.0206e+05,0,7.2247e+05,0,0,-4.3074e-09,4.3074e-09,1,97.002,58.325,0
1.7318,77,1,45688,-1,1,0,0,-0.3914,0.0059802,0,0,0,-1.6732e-13,0.39145,1.6732e-13,-1,0,8,2.6666e+06,-1.5738e+06,0,0,0,0,3.0963e+06,-8640.6,4.5073e+05,0,4.5081e+05,0,0,-4.5192e-07,4.5192e-07,1,566.06,20.756,0
1.5624,78,1,33547,-1,1,0,0,-0.32028,0.052319,0,0,0,7.3413e-15,0.32452,7.3413e-15,-1,0,7,2.5975e+06,-8.2209e+05,0,0,0,0,2.7245e+06,11094,3.5807e+05,0,3.5824e+05,0,0,8.801e-08,8.801e-08,1,163.55,37.842,0
1.1801,79,1,14455,-1,0,1,0,-0.49057,-0.0068484,0,0,0,-1.2649e-13,0.49062,1.2649e-13,-1,0,5,1.336e+06,5.3299e+05,0,0,0,0,1.4384e+06,-4209.9,1.4162e+05,0,1.4169e+05,0,0,-1.1432e-07,1.1432e-07,1,372.3,15.799,0
1.7353,80,1,45965,-1,0,1,0,-0.21633,-3.6316e-06,0,0,0,-1.9697e-14,0.21633,1.9697e-14,-1,0,7,5.4217e+06,7.0489e+05,0,0,0,0,5.4673e+06,11953,4.6972e+05,0,4.6987e+05,0,0,-1.3268e-07,1.3268e-07,1,128.74,17.004,0
1.6566,81,1,39994,-1,0,1,0,-0.37083,-0.0035322,0,0,0,3.143e-14,0.37085,3.143e-14,-1,0,6,2.5637e+05,-84217,0,0,0,0,2.6985e+05,-8850,3.9187e+05,0,3.9197e+05,0,0,1.2454e-07,1.2454e-07,1,555.6,18.366,0
1.5944,82,1,35653,-1,0.85,0.85,0.85,-0.52297,-0.010682,0,0,0,6.4774e-16,0.52308,6.4774e-16,-1,0,6,2.9604e+06,2.6129e+05,0,0,0,0,2.9719e+06,-3143,3.4265e+05,0,3.4266e+05,0,0,-9.5926e-08,9.5926e-08,1,341.92,25.403,0
1.2598,83,1,17587,-1,0,1,1,-0.41859,0.02094,0,0,0,-1.6578e-13,0.41911,1.6578e-13,-1,0,8,3.1486e+06,1.2726e+06,0,0,0,0,3.396e+06,1108.9,1.7642e+05,0,1.7642e+05,0,0,-1.1158e-07,1.1158e-07,1,458.57,37.975,0
1.7088,84,1,43894,-1,1,0,0,-0.4123,0.014102,0,0,0,-1.508e-13,0.41254,1.508e-13,-1,0,10,5.8019e+06,-9.1225e+05,0,0,0,0,5.8732e+06,-9176.5,4.2367e+05,0,4.2377e+05,0,0,-3.2247e-08,3.2247e-08,1,485.24,15.944,0
1.555,85,1,33072,-1,0.85,0.85,0.85,-0.25178,0.019022,0,0,0,-3.8087e-14,0.2525,3.8087e-14,-1,0,6,4.0005e+06,2.3938e+06,0,0,0,0,4.662e+06,15745,3.2343e+05,0,3.2381e+05,0,0,-1.5565e-07,1.5565e-07,1,129.34,27.173,0
