"radii","id","mask","mass","clumpId","color:0","color:1","color:2","linVelVec:0","linVelVec:1","linVelVec:2","angVelVec:0","angVelVec:1","angVelVec:2","linVelLen","angVelLen","SPH_Rho","SPH_Press","SPH_Neigh","normalStress:0","normalStress:1","normalStress:2","shearStress:0","shearStress:1","shearStress:2","normalStressNorm","forceVec:0","forceVec:1","forceVec:2","forceLen","torqueVec:0","torqueVec:1","torqueVec:2","torqueLen","materialId","Points:0","Points:1","Points:2"
1.3346,30,1,20912,-1,0.5,0.5,0.5,-0.31495,-0.0020941,0,0,0,2.4995e-13,0.31495,2.4995e-13,-1,0,6,3.6514e+06,-5.3642e+05,0,0,0,0,3.6906e+06,3119.7,1.9582e+05,0,1.9585e+05,0,0,-3.3624e-08,3.3624e-08,1,633.97,5.3901,0
1.1297,31,1,12682,-1,0.9,0.9,0.9,0.0097465,-0.0011907,0,0,0,-2.6104e-14,0.0098189,2.6104e-14,-1,0,3,1.1153e+06,-1.0241e+06,0,0,0,0,1.5142e+06,371.99,1.2391e+05,0,1.2391e+05,0,0,-1.2107e-08,1.2107e-08,1,92.295,45.301,0
1.4862,32,1,28876,-1,0.5,0.5,0.5,0.00037757,-9.2127e-05,0,0,0,-1.5326e-13,0.00038864,1.5326e-13,-1,0,5,3.4312e+06,68428,0,0,0,0,3.4319e+06,67.712,2.8317e+05,0,2.8317e+05,0,0,2.7358e-09,2.7358e-09,1,235.4,3.5315,0
1.6814,33,1,41815,-1,0.85,0.85,0.85,-0.00014213,-4.7654e-05,0,0,0,3.3943e-15,0.0001499,3.3943e-15,-1,0,7,2.9695e+06,4.3311e+05,0,0,0,0,3.0009e+06,135.21,4.105e+05,0,4.105e+05,0,0,4.2972e-08,4.2972e-08,1,313.58,26.536,0
1.1055,34,1,11884,-1,0,1,1,0.0030366,-5.5235e-05,0,0,0,5.6763e-14,0.0030371,5.6763e-14,-1,0,5,5.8127e+05,1.9909e+06,0,0,0,0,2.074e+06,-18.121,1.1648e+05,0,1.1648e+05,0,0,1.0012e-08,1.0012e-08,1,45.902,33.422,0
1.2825,35,1,18554,-1,0.5,0.5,0.5,0.0081521,0.00057569,0,0,0,-6.4211e-14,0.0081724,6.4211e-14,-1,0,6,4.6171e+06,-4.7515e+05,0,0,0,0,4.6414e+06,172.44,1.8207e+05,0,1.8207e+05,0,0,-9.7498e-08,9.7498e-08,1,170.38,3.2894,0
1.8723,36,1,57734,-1,1,1,0,-0.019098,0.0026696,0,0,0,3.5159e-14,0.019284,3.5159e-14,-1,0,6,1.8408e+06,-9.3111e+05,0,0,0,0,2.0629e+06,-7903.2,5.6704e+05,0,5.671e+05,0,0,-5.9954e-08,5.9954e-08,1,381.02,22.453,0
1.5538,37,1,33002,-1,0.85,0.85,0.85,-0.51241,0.04278,0,0,0,7.7691e-15,0.51419,7.7691e-15,-1,0,6,3.6751e+06,36176,0,0,0,0,3.6752e+06,3816.7,3.1e+05,0,3.1003e+05,0,0,1.4727e-07,1.4727e-07,1,574.64,32.818,0
1.9397,38,1,64194,-1,1,0,1,-0.14793,-0.077635,0,0,0,-8.3751e-14,0.16707,8.3751e-14,-1,0,7,2.95e+06,-7.7325e+05,0,0,0,0,3.0496e+06,23839,6.194e+05,0,6.1986e+05,0,0,-2.078e-07,2.078e-07,1,652.95,41.175,0
1.2196,39,1,15959,-1,0.9,0.9,0.9,-0.41018,0.072795,0,0,0,1.4637e-13,0.41659,1.4637e-13,-1,0,3,-2.9859e+05,6.9568e+05,0,0,0,0,7.5705e+05,-21969,1.5748e+05,0,1.59e+05,0,0,2.7416e-08,2.7416e-08,1,535.73,48.545,0
1.0849,40,1,11233,-1,1,0,0,0.0063443,5.1399e-05,0,0,0,8.9365e-14,0.0063445,8.9365e-14,-1,0,6,3.926e+06,-8.3241e+05,0,0,0,0,4.0133e+06,235.01,1.1019e+05,0,1.1019e+05,0,0,5.3609e-08,5.3609e-08,1,189.89,5.6445,0
1.7175,41,1,44565,-1,1,1,0,-0.075968,0.017007,0,0,0,3.0319e-14,0.077848,3.0319e-14,-1,0,6,3.5161e+06,-8.0888e+05,0,0,0,0,3.608e+06,-10680,4.4067e+05,0,4.408e+05,0,0,8.2116e-08,8.2116e-08,1,412.23,19.911,0
1.7324,42,1,45731,-1,0.85,0.85,0.85,-0.3541,0.012459,0,0,0,5.7617e-15,0.35432,5.7617e-15,-1,0,6,5.4071e+06,3.8323e+05,0,0,0,0,5.4207e+06,-23140,4.3903e+05,0,4.3964e+05,0,0,2.351e-07,2.351e-07,1,535.36,28.024,0
1.2428,43,1,16887,-1,0.85,0.85,0.85,0.0072921,0.0023047,0,0,0,7.7593e-14,0.0076477,7.7593e-14,-1,0,6,3.9287e+06,-9.4552e+05,0,0,0,0,4.0408e+06,-91.795,1.658e+05,0,1.658e+05,0,0,3.1432e-08,3.1432e-08,1,180.7,27.578,0
1.5572,44,1,33213,-1,0.9,0.9,0.9,0.0071847,0.002114,0,0,0,3.5202e-15,0.0074892,3.5202e-15,-1,0,3,4.6448e+05,9.3487e+05,0,0,0,0,1.0439e+06,1322.7,3.2568e+05,0,3.2569e+05,0,0,3.8417e-08,3.8417e-08,1,192.08,47.647,0
1.4532,45,1,26997,-1,0,1,1,-0.14613,-0.047376,0,0,0,-2.3792e-13,0.15362,2.3792e-13,-1,0,6,2.9908e+06,-9.977e+05,0,0,0,0,3.1528e+06,1809.3,2.707e+05,0,2.707e+05,0,0,-2.6074e-07,2.6074e-07,1,659.71,33.784,0
1.0657,46,1,10648,-1,1,0,1,-0.0011213,0.00090093,0,0,0,-2.2465e-13,0.0014384,2.2465e-13,-1,0,5,1.2417e+06,1.4082e+06,0,0,0,0,1.8774e+06,-220.18,1.045e+05,0,1.045e+05,0,0,1.1496e-09,1.1496e-09,1,351,38.311,0
1.4494,47,1,26787,-1,0,1,0,-0.16911,0.03023,0,0,0,-2.7464e-14,0.17179,2.7464e-14,-1,0,6,4.357e+06,2.9555e+05,0,0,0,0,4.367e+06,-9329.7,2.6439e+05,0,2.6455e+05,0,0,9.354e-08,9.354e-08,1,446.14,15.072,0
1.9405,48,1,64273,-1,0.9,0.9,0.9,0.0030115,0.29114,0,0,0,-3.9751e-14,0.29115,3.9751e-14,-1,0,7,1.6398e+06,-5.8467e+05,0,0,0,0,1.7409e+06,1.1823e+05,7.5161e+05,0,7.6085e+05,0,0,-1.9744e-07,1.9744e-07,1,805.72,52.466,0
1.4801,49,1,28523,-1,0.85,0.85,0.85,-0.11641,-0.047265,0,0,0,-3.3606e-13,0.12564,3.3606e-13,-1,0,7,3.0293e+06,-4.9438e+05,0,0,0,0,3.0694e+06,7091.8,2.8522e+05,0,2.8531e+05,0,0,-3.5041e-07,3.5041e-07,1,675.23,28.284,0
1.4955,50,1,29422,-1,1,0,0,-0.41064,-0.0046565,0,0,0,-7.877e-14,0.41066,7.877e-14,-1,0,5,2.6718e+06,2.4471e+06,0,0,0,0,3.6231e+06,-11620,2.8642e+05,0,2.8666e+05,0,0,-1.3273e-07,1.3273e-07,1,548.95,7.7922,0
1.2854,51,1,18681,-1,0,1,0,0.0073584,0.0018696,0,0,0,-7.5743e-14,0.0075922,7.5743e-14,-1,0,5,2.2517e+06,3.8152e+05,0,0,0,0,2.2838e+06,32.068,1.8335e+05,0,1.8335e+05,0,0,-4.5431e-08,4.5431e-08,1,165.84,12.475,0
1.0891,52,1,11364,-1,1,1,0,-0.13551,-0.021115,0,0,0,3.1855e-13,0.13714,3.1855e-13,-1,0,6,7.6922e+06,6.798e+05,0,0,0,0,7.7222e+06,5729.7,1.0445e+05,0,1.046e+05,0,0,-9.8953e-08,9.8953e-08,1,671.56,25.021,0
1.8183,53,1,52886,-1,0,1,0,0.0047038,0.00034496,0,0,0,4.7371e-14,0.0047164,4.7371e-14,-1,0,7,3.797e+06,4.088e+06,0,0,0,0,5.5793e+06,804.65,5.1903e+05,0,5.1903e+05,0,0,9.9011e-08,9.9011e-08,1,203.18,17.43,0
1.4964,54,1,29472,-1,1,0,1,-0.0010034,0.00065508,0,0,0,-3.1434e-14,0.0011983,3.1434e-14,-1,0,7,2.3326e+06,1.716e+06,0,0,0,0,2.8958e+06,-428.33,2.8945e+05,0,2.8945e+05,0,0,-2.567e-08,2.567e-08,1,351.16,40.742,0
1.7717,55,1,48917,-1,0,1,0,-0.16989,-0.041003,0,0,0,2.2555e-14,0.17477,2.2555e-14,-1,0,6,5.7364e+06,-1.7863e+06,0,0,0,0,6.0081e+06,20024,4.4988e+05,0,4.5033e+05,0,0,-1.0384e-07,1.0384e-07,1,661.87,15.263,0
1.6325,56,1,38269,-1,0.85,0.85,0.85,-0.034206,-0.10952,0,0,0,-7.8907e-15,0.11474,7.8907e-15,-1,0,6,3.2638e+06,-1.3868e+06,0,0,0,0,3.5462e+06,-14075,3.5312e+05,0,3.534e+05,0,0,-8.3208e-08,8.3208e-08,1,695.42,29.469,0
1.3043,57,1,19520,-1,0.5,0.5,0.5,0.0030431,0.00014723,0,0,0,-0.0020203,0.0030467,0.0020203,-1,0,5,4.4813e+06,1.4385e+06,0,0,0,0,4.7065e+06,-148.21,1.9172e+05,0,1.9172e+05,0,0,129.25,129.25,1,65.717,1.2063,0
1.6899,58,1,42450,-1,1,0,1,-0.051178,0.037497,0,0,0,1.2942e-14,0.063445,1.2942e-14,-1,0,7,-5084.8,3.8483e+05,0,0,0,0,3.8487e+05,-32679,4.5818e+05,0,4.5934e+05,0,0,1.8896e-08,1.8896e-08,1,740.63,51.998,0
1.2801,59,1,18453,-1,0,1,1,-0.1769,-0.048697,0,0,0,-8.2583e-14,0.18348,8.2583e-14,-1,0,6,3.9539e+06,2.794e+05,0,0,0,0,3.9638e+06,7234.5,1.7922e+05,0,1.7936e+05,0,0,-2.6013e-07,2.6013e-07,1,649.43,34.542,0
1.6184,60,1,37290,-1,1,0,1,0.0077453,0.0017789,0,0,0,3.1507e-14,0.007947,3.1507e-14,-1,0,6,2.6444e+06,-9.397e+05,0,0,0,0,2.8064e+06,1172.3,3.6619e+05,0,3.6619e+05,0,0,5.9954e-08,5.9954e-08,1,192.26,39.145,0
1.2375,61,1,16670,-1,1,0,1,-0.52565,0.086422,0,0,0,-1.4787e-13,0.5327,1.4787e-13,-1,0,5,2.6002e+06,1.5613e+05,0,0,0,0,2.6048e+06,4104.5,1.6612e+05,0,1.6617e+05,0,0,-1.9633e-07,1.9633e-07,1,580.69,49.247,0
1.4435,62,1,26460,-1,0,1,0,-0.30152,0.0025979,0,0,0,-2.8137e-14,0.30153,2.8137e-14,-1,0,5,3.5291e+06,-92476,0,0,0,0,3.5303e+06,-9572.3,2.4896e+05,0,2.4914e+05,0,0,-1.3632e-07,1.3632e-07,1,513.92,12.875,0
1.6186,63,1,37302,-1,0,1,0,-0.37359,0.044639,0,0,0,2.4913e-13,0.37625,2.4913e-13,-1,0,7,8.0458e+06,8.1936e+05,0,0,0,0,8.0875e+06,5974.5,3.9245e+05,0,3.925e+05,0,0,6.2956e-07,6.2956e-07,1,608.48,17.002,0
1.2697,64,1,18005,-1,0.5,0.5,0.5,-0.3167,-0.0060743,0,0,0,0.27508,0.31676,0.27508,-1,0,5,5.885e+05,1.3727e+06,0,0,0,0,1.4935e+06,4312.8,1.728e+05,0,1.7285e+05,0,0,-5056.5,5056.5,1,644.23,1.2413,0
1.5616,65,1,33501,-1,0.85,0.85,0.85,0.0042212,-0.0023576,0,0,0,-1.5111e-15,0.0048349,1.5111e-15,-1,0,5,1.7804e+06,3.1264e+05,0,0,0,0,1.8076e+06,-626.65,3.2855e+05,0,3.2855e+05,0,0,1.1642e-09,1.1642e-09,1,60.703,27.118,0
1.2498,66,1,17171,-1,0.85,0.85,0.85,-1.5213,-0.17548,0,0,0,-8.5483e-14,1.5314,8.5483e-14,-1,0,6,3.8361e+05,2.3053e+05,0,0,0,0,4.4755e+05,1.121e+05,26944,0,1.1529e+05,0,0,-4.7023e-08,4.7023e-08,1,820.46,38.305,0
1.938,67,1,64028,-1,1,0,0,0.0044938,-0.00022068,0,0,0,-5.2848e-15,0.0044992,5.2848e-15,-1,0,8,3.8593e+06,1.3844e+06,0,0,0,0,4.1001e+06,375.21,6.2832e+05,0,6.2832e+05,0,0,-5.35e-08,5.35e-08,1,201.57,7.2896,0
1.6566,68,1,39989,-1,0.5,0.5,0.5,-0.048965,-0.024472,0,0,0,0.029395,0.05474,0.029395,-1,0,6,4.4537e+06,1.1666e+06,0,0,0,0,4.6039e+06,-240.16,3.8754e+05,0,3.8754e+05,0,0,6295.4,6295.4,1,721.54,1.5576,0
1.4964,69,1,29472,-1,0.85,0.85,0.85,-0.060619,0.02317,0,0,0,2.4853e-14,0.064896,2.4853e-14,-1,0,6,2.6978e+06,1.1614e+06,0,0,0,0,2.9372e+06,-6767.1,2.9264e+05,0,2.9272e+05,0,0,8.7108e-08,8.7108e-08,1,411.11,26.692,0
1.2444,70,1,16950,-1,0,1,0,0.0082664,-0.00037323,0,0,0,-2.8535e-14,0.0082748,2.8535e-14,-1,0,5,2.8053e+06,-5.6085e+05,0,0,0,0,2.8608e+06,11.698,1.6653e+05,0,1.6653e+05,0,0,-3.3178e-09,3.3178e-09,1,111.43,16.25,0
1.1614,71,1,13780,-1,0.85,0.85,0.85,0.0058429,0.00051516,0,0,0,8.4296e-14,0.0058656,8.4296e-14,-1,0,5,2.2049e+06,-2.2236e+06,0,0,0,0,3.1315e+06,306.26,1.3526e+05,0,1.3526e+05,0,0,9.5504e-08,9.5504e-08,1,203.81,29.364,0
1.431,72,1,25779,-1,0,1,0,-6.4145e-05,-0.00013594,0,0,0,-7.1356e-14,0.00015032,7.1356e-14,-1,0,6,1.1512e+06,-2.727e+05,0,0,0,0,1.183e+06,-254.67,2.5312e+05,0,2.5312e+05,0,0,-2.7139e-08,2.7139e-08,1,272.39,12.689,0
1.6564,73,1,39975,-1,1,0,0,-0.42995,0.0040702,0,0,0,5.6882e-14,0.42997,5.6882e-14,-1,0,7,1.7086e+06,-2.6988e+05,0,0,0,0,1.7298e+06,-13110,3.9852e+05,0,3.9874e+05,0,0,8.7661e-08,8.7661e-08,1,562.32,11.222,0
1.5371,74,1,31948,-1,1,0,0,-0.3009,0.0025711,0,0,0,-4.016e-13,0.30091,4.016e-13,-1,0,7,3.2686e+06,3.0163e+06,0,0,0,0,4.4477e+06,5223.8,3.1498e+05,0,3.1502e+05,0,0,-5.7355e-07,5.7355e-07,1,632.5,9.683,0
1.8887,75,1,59269,-1,0.85,0.85,0.85,-0.29515,0.0044273,0,0,0,-7.3534e-15,0.29519,7.3534e-15,-1,0,5,-2.2226e+05,-12068,0,0,0,0,2.2259e+05,-2575.5,5.8104e+05,0,5.8104e+05,0,0,-3.3865e-07,3.3865e-07,1,521.35,25.13,0
1.8425,76,1,55018,-1,0.9,0.9,0.9,0.0077423,0.00061768,0,0,0,-4.4687e-16,0.0077669,4.4687e-16,-1,0,3,3.8626e+05,-1.9927e+05,0,0,0,0,4.3463e+05,1461.1,5.3971e+05,0,5.3971e+05,0,0,5.4715e-09,5.4715e-09,1,117.92,44.621,0
1.7318,77,1,45688,-1,1,0,0,-0.32655,-0.067365,0,0,0,-1.8725e-13,0.33343,1.8725e-13,-1,0,7,3.1349e+06,-1.495e+06,0,0,0,0,3.4731e+06,70502,3.3352e+05,0,3.4089e+05,0,0,5.211e-07,5.211e-07,1,824.35,20.995,0
1.5624,78,1,33547,-1,1,0,0,0.00090386,-8.7585e-05,0,0,0,3.1807e-15,0.00090809,3.1807e-15,-1,0,6,1.7387e+06,-1.1331e+06,0,0,0,0,2.0753e+06,44.497,3.2902e+05,0,3.2902e+05,0,0,3.1258e-08,3.1258e-08,1,248.06,10.124,0
1.1801,79,1,14455,-1,0,1,0,-0.43514,0.014841,0,0,0,1.7136e-13,0.43539,1.7136e-13,-1,0,5,1.4335e+06,-2.8103e+05,0,0,0,0,1.4608e+06,-9173,1.4798e+05,0,1.4826e+05,0,0,5.5588e-09,5.5588e-09,1,560.03,15.602,0
1.7353,80,1,45965,-1,0,1,0,0.0068682,0.0015429,0,0,0,-4.6427e-15,0.0070394,4.6427e-15,-1,0,7,1.9335e+06,-1.5015e+06,0,0,0,0,2.4481e+06,858.61,4.5144e+05,0,4.5144e+05,0,0,7.1013e-09,7.1013e-09,1,183.13,17.091,0
1.6566,81,1,39994,-1,0,1,0,-0.54271,-0.19885,0,0,0,7.6463e-14,0.57799,7.6463e-14,-1,0,6,1.0022e+05,-3.4955e+05,0,0,0,0,3.6363e+05,1.5839e+05,4.7191e+05,0,4.9778e+05,0,0,1.3832e-07,1.3832e-07,1,814.02,18.572,0
1.5944,82,1,35653,-1,0.85,0.85,0.85,-0.33238,0.0022153,0,0,0,1.5849e-13,0.33239,1.5849e-13,-1,0,6,2.0932e+06,2.2101e+05,0,0,0,0,2.1048e+06,-6636.1,3.5915e+05,0,3.5921e+05,0,0,1.6752e-07,1.6752e-07,1,528.37,25.014,0
1.2598,83,1,17587,-1,0,1,1,-0.044107,-0.1027,0,0,0,6.2315e-13,0.11178,6.2315e-13,-1,0,7,-4.5406e+05,2.0824e+06,0,0,0,0,2.1314e+06,-4324.7,1.7197e+05,0,1.7202e+05,0,0,2.4063e-07,2.4063e-07,1,679.29,38.99,0
1.7088,84,1,43894,-1,1,0,0,-0.032787,-0.035742,0,0,0,-2.3564e-15,0.048503,2.3564e-15,-1,0,9,3.2772e+06,-1.1603e+06,0,0,0,0,3.4765e+06,-8487.2,4.2496e+05,0,4.2505e+05,0,0,5.4541e-08,5.4541e-08,1,712.95,10.585,0
1.555,85,1,33072,-1,0.85,0.85,0.85,0.0070532,0.0020575,0,0,0,-7.6668e-15,0.0073472,7.6668e-15,-1,0,5,2.0393e+06,6.005e+05,0,0,0,0,2.1258e+06,802.86,3.2448e+05,0,3.2448e+05,0,0,-1.0303e-08,1.0303e-08,1,186.56,25.083,0
