"radii","id","mask","mass","clumpId","color:0","color:1","color:2","linVelVec:0","linVelVec:1","linVelVec:2","angVelVec:0","angVelVec:1","angVelVec:2","linVelLen","angVelLen","SPH_Rho","SPH_Press","SPH_Neigh","normalStress:0","normalStress:1","normalStress:2","shearStress:0","shearStress:1","shearStress:2","normalStressNorm","forceVec:0","forceVec:1","forceVec:2","forceLen","torqueVec:0","torqueVec:1","torqueVec:2","torqueLen","materialId","Points:0","Points:1","Points:2"
1.2543,10,1,17360,-1,1,0,0,0.0058187,-0.0012675,0,0,0,-5.1133e-13,0.0059551,5.1133e-13,-1,0,5,1.2173e+06,1.5067e+06,0,0,0,0,1.937e+06,14.139,1.7111e+05,0,1.7111e+05,0,0,1.9209e-08,1.9209e-08,1,909.38,11.303,0
1.6671,11,1,40759,-1,0.9,0.9,0.9,0.0038283,-0.0082213,0,0,0,1.3375e-15,0.009069,1.3375e-15,-1,0,3,46976,-31587,0,0,0,0,56608,-64.949,3.9996e+05,0,3.9996e+05,0,0,-1.0477e-09,1.0477e-09,1,714.25,41.918,0
1.5712,12,1,34119,-1,1,0,0,0.0040103,-0.00074645,0,0,0,3.7622e-14,0.0040792,3.7622e-14,-1,0,6,1.4603e+06,-1.7962e+05,0,0,0,0,1.4714e+06,369.83,3.3498e+05,0,3.3498e+05,0,0,1.5396e-07,1.5396e-07,1,896.39,6.5362,0
1.687,13,1,42235,-1,1,0,0,0.001958,-0.0057396,0,0,0,1.1359e-14,0.0060644,1.1359e-14,-1,0,6,1.2245e+06,-1.0528e+05,0,0,0,0,1.229e+06,1358,4.1349e+05,0,4.135e+05,0,0,1.305e-07,1.305e-07,1,654.65,9.9822,0
1.0852,14,1,11242,-1,1,0,0,-0.00027451,-0.0033391,0,0,0,-3.315e-15,0.0033504,3.315e-15,-1,0,4,6.4638e+05,75423,0,0,0,0,6.5077e+05,-286.34,1.1004e+05,0,1.1004e+05,0,0,-5.5297e-10,5.5297e-10,1,83.184,8.768,0
1.8468,15,1,55404,-1,0.85,0.85,0.85,0.0046328,-0.0074741,0,0,0,-1.3688e-14,0.0087935,1.3688e-14,-1,0,6,4.9879e+05,-2.4673e+05,0,0,0,0,5.5647e+05,165.71,5.4524e+05,0,5.4524e+05,0,0,-8.7675e-09,8.7675e-09,1,685.78,28.08,0
1.7293,16,1,45487,-1,0.5,0.5,0.5,0.0021262,-0.00011632,0,0,0,-0.0012811,0.0021294,0.0012811,-1,0,5,4.1136e+05,1.4588e+06,0,0,0,0,1.5157e+06,-12.843,4.4688e+05,0,4.4688e+05,0,0,118.99,118.99,1,894.88,1.626,0
1.0593,17,1,10457,-1,1,0,1,0.0021898,-0.0034462,0,0,0,9.2359e-14,0.0040831,9.2359e-14,-1,0,4,7.5431e+05,1.2076e+05,0,0,0,0,7.6392e+05,-437.08,1.0205e+05,0,1.0205e+05,0,0,1.0972e-08,1.0972e-08,1,690.37,37.2,0
1.8338,18,1,54246,-1,0.5,0.5,0.5,0.0034281,-0.00016067,0,0,0,-0.0022193,0.0034319,0.0022193,-1,0,6,2.7869e+05,9.6586e+05,0,0,0,0,1.0053e+06,759.11,5.3199e+05,0,5.3199e+05,0,0,245.17,245.17,1,258.88,1.7767,0
1.7808,19,1,49680,-1,1,1,0,0.00064088,-0.0033391,0,0,0,8.0474e-16,0.0034,8.0474e-16,-1,0,4,6.5705e+05,-1.0684e+05,0,0,0,0,6.6568e+05,562.95,4.8735e+05,0,4.8735e+05,0,0,-4.2724e-08,4.2724e-08,1,416.56,19.645,0
1.6341,20,1,38385,-1,0,1,0,0.00044332,-0.0042643,0,0,0,3.1374e-15,0.0042872,3.1374e-15,-1,0,6,1.5111e+06,-1.0449e+05,0,0,0,0,1.5147e+06,834.99,3.7625e+05,0,3.7625e+05,0,0,4.028e-08,4.028e-08,1,88.736,12.032,0
1.7109,21,1,44051,-1,0,1,0,0.0030586,-0.00096968,0,0,0,-7.1988e-15,0.0032086,7.1988e-15,-1,0,5,8.5262e+05,2.9371e+05,0,0,0,0,9.0179e+05,2219.9,4.3145e+05,0,4.3145e+05,0,0,-3.2654e-08,3.2654e-08,1,857.71,15.852,0
1.428,22,1,25612,-1,0,1,1,-0.00063732,-0.010692,0,0,0,1.0723e-15,0.010711,1.0723e-15,-1,0,6,3.4415e+05,-3.9467e+05,0,0,0,0,5.2364e+05,-35.71,2.5185e+05,0,2.5185e+05,0,0,3.2014e-09,3.2014e-09,1,41.796,33.27,0
1.7733,23,1,49055,-1,0,1,0,0.0033018,-0.0025052,0,0,0,2.1271e-15,0.0041446,2.1271e-15,-1,0,6,8.3572e+05,-70579,0,0,0,0,8.387e+05,-1285.6,4.8216e+05,0,4.8216e+05,0,0,-1.8551e-07,1.8551e-07,1,877.74,12.451,0
1.5399,24,1,32119,-1,0,1,1,0.0035972,-0.010306,0,0,0,1.7442e-15,0.010916,1.7442e-15,-1,0,5,5.1251e+05,-2.0958e+05,0,0,0,0,5.537e+05,-258.48,3.1574e+05,0,3.1574e+05,0,0,1.3461e-08,1.3461e-08,1,240.22,31.539,0
1.4744,25,1,28196,-1,0,1,1,0.0024725,-0.0043657,0,0,0,8.043e-15,0.0050173,8.043e-15,-1,0,6,3.9871e+05,-1.3453e+05,0,0,0,0,4.2079e+05,-614.17,2.7729e+05,0,2.7729e+05,0,0,2.9002e-08,2.9002e-08,1,259.33,33.118,0
1.36,26,1,22127,-1,0.5,0.5,0.5,-0.0028457,-0.00014608,0,0,0,8.554e-14,0.0028495,8.554e-14,-1,0,4,3.4018e+05,-1.1528e+06,0,0,0,0,1.202e+06,-125.36,2.1671e+05,0,2.1671e+05,0,0,1.1345e-07,1.1345e-07,1,292.39,3.8304,0
1.7641,27,1,48290,-1,1,1,0,0.00043144,-0.0011063,0,0,0,1.3732e-14,0.0011875,1.3732e-14,-1,0,6,9.3844e+05,2.2086e+05,0,0,0,0,9.6407e+05,301.52,4.743e+05,0,4.743e+05,0,0,1.3884e-07,1.3884e-07,1,556.22,21.637,0
1.6061,28,1,36447,-1,1,0,0,0.00031235,-0.00147,0,0,0,-5.2461e-14,0.0015029,5.2461e-14,-1,0,6,1.4959e+06,2.5594e+05,0,0,0,0,1.5176e+06,247.95,3.5849e+05,0,3.5849e+05,0,0,-1.3254e-07,1.3254e-07,1,422.63,9.6565,0
1.5583,29,1,33283,-1,0.85,0.85,0.85,0.0027532,-0.0030746,0,0,0,-5.8046e-14,0.0041272,5.8046e-14,-1,0,5,3.9906e+05,-6.0456e+05,0,0,0,0,7.2439e+05,1226.6,3.2653e+05,0,3.2653e+05,0,0,-8.1083e-08,8.1083e-08,1,380.88,28.242,0
1.3346,30,1,20912,-1,0.5,0.5,0.5,0.0051459,-0.000945,0,0,0,-5.6168e-14,0.005232,5.6168e-14,-1,0,5,8.304e+05,-51567,0,0,0,0,8.32e+05,438.44,2.0556e+05,0,2.0556e+05,0,0,-5.577e-08,5.577e-08,1,734.54,4.0145,0
1.1297,31,1,12682,-1,0.9,0.9,0.9,-0.0012974,-0.012001,0,0,0,8.5511e-16,0.012071,8.5511e-16,-1,0,2,23606,17245,0,0,0,0,29234,-529.5,1.2488e+05,0,1.2489e+05,0,0,1.4916e-10,1.4916e-10,1,103.52,43.155,0
1.4862,32,1,28876,-1,0.5,0.5,0.5,0.0025728,-0.00045999,0,0,0,-1.2865e-13,0.0026136,1.2865e-13,-1,0,5,1.762e+06,2.3175e+05,0,0,0,0,1.7772e+06,-325.83,2.8307e+05,0,2.8307e+05,0,0,-7.8115e-08,7.8115e-08,1,268.28,3.4217,0
1.6814,33,1,41815,-1,0.85,0.85,0.85,0.002326,-0.0081098,0,0,0,4.3643e-15,0.0084367,4.3643e-15,-1,0,5,4.5268e+05,6.2265e+05,0,0,0,0,7.6981e+05,-497.98,4.118e+05,0,4.118e+05,0,0,1.8477e-08,1.8477e-08,1,355.71,24.737,0
1.1055,34,1,11884,-1,0,1,1,0.001258,-0.0088909,0,0,0,-1.7684e-14,0.0089794,1.7684e-14,-1,0,3,1.2356e+05,-4.6896e+05,0,0,0,0,4.8497e+05,110.51,1.1678e+05,0,1.1678e+05,0,0,-1.739e-09,1.739e-09,1,52.653,31.982,0
1.2825,35,1,18554,-1,0.5,0.5,0.5,-5.2793e-05,4.06e-05,0,0,0,-5.2426e-14,6.6599e-05,5.2426e-14,-1,0,5,3.7431e+05,-4.8835e+05,0,0,0,0,6.153e+05,-28.17,1.8196e+05,0,1.8196e+05,0,0,-1.3933e-08,1.3933e-08,1,192.83,3.3347,0
1.8723,36,1,57734,-1,1,1,0,0.00043514,-0.0028505,0,0,0,-6.2322e-16,0.0028835,6.2322e-16,-1,0,6,6.371e+05,-3.8848e+05,0,0,0,0,7.462e+05,730.14,5.6785e+05,0,5.6785e+05,0,0,1.2032e-07,1.2032e-07,1,431.77,21.456,0
1.5538,37,1,33002,-1,0.85,0.85,0.85,0.0011256,-0.012232,0,0,0,-3.2427e-14,0.012283,3.2427e-14,-1,0,6,64915,-8.2987e+05,0,0,0,0,8.3241e+05,575.37,3.2504e+05,0,3.2504e+05,0,0,-7.0819e-08,7.0819e-08,1,655.55,24.725,0
1.9397,38,1,64194,-1,1,0,1,0.0016067,-0.01134,0,0,0,-1.4301e-14,0.011454,1.4301e-14,-1,0,6,3.6513e+05,2.371e+05,0,0,0,0,4.3536e+05,1998.5,6.2858e+05,0,6.2858e+05,0,0,-7.7343e-09,7.7343e-09,1,751.53,36.133,0
1.2196,39,1,15959,-1,0.9,0.9,0.9,0.00017035,-0.0065056,0,0,0,2.5861e-15,0.0065078,2.5861e-15,-1,0,2,36105,-20638,0,0,0,0,41588,-25.552,1.5709e+05,0,1.5709e+05,0,0,3.0304e-09,3.0304e-09,1,607.89,46.205,0
1.0849,40,1,11233,-1,1,0,0,0.0017123,-0.0017936,0,0,0,1.2954e-13,0.0024797,1.2954e-13,-1,0,5,1.2227e+06,-3.9847e+05,0,0,0,0,1.286e+06,189.09,1.1031e+05,0,1.1031e+05,0,0,-2.2817e-08,2.2817e-08,1,214.61,6.0509,0
1.7175,41,1,44565,-1,1,1,0,0.0010101,-0.00066617,0,0,0,-3.5232e-14,0.00121,3.5232e-14,-1,0,6,8.5184e+05,-13226,0,0,0,0,8.5194e+05,406.42,4.3721e+05,0,4.3721e+05,0,0,-1.3503e-07,1.3503e-07,1,466.27,18.409,0
1.7324,42,1,45731,-1,0.85,0.85,0.85,0.00089238,-0.004569,0,0,0,-1.9807e-14,0.0046554,1.9807e-14,-1,0,6,4.1023e+05,1.2569e+05,0,0,0,0,4.2905e+05,-183.93,4.4982e+05,0,4.4982e+05,0,0,-3.5026e-08,3.5026e-08,1,606.55,26.975,0
1.2428,43,1,16887,-1,0.85,0.85,0.85,0.0017756,-0.0036111,0,0,0,-1.3366e-14,0.004024,1.3366e-14,-1,0,5,5.8013e+05,4.5317e+05,0,0,0,0,7.3615e+05,176.2,1.6512e+05,0,1.6512e+05,0,0,1.6153e-09,1.6153e-09,1,203.23,26.035,0
1.5572,44,1,33213,-1,0.9,0.9,0.9,0.0054067,-0.010699,0,0,0,-1.7321e-15,0.011987,1.7321e-15,-1,0,3,50685,-48451,0,0,0,0,70118,-459.11,3.2517e+05,0,3.2517e+05,0,0,-1.0914e-09,1.0914e-09,1,218.44,42.989,0
1.4532,45,1,26997,-1,0,1,1,0.0049075,-0.0083957,0,0,0,-3.722e-14,0.0097248,3.722e-14,-1,0,4,23556,2.2453e+05,0,0,0,0,2.2576e+05,320.39,2.6528e+05,0,2.6528e+05,0,0,-1.25e-08,1.25e-08,1,761.06,30.008,0
1.0657,46,1,10648,-1,1,0,1,0.002155,-0.003164,0,0,0,-2.6721e-14,0.0038282,2.6721e-14,-1,0,4,-26304,11758,0,0,0,0,28812,304.71,1.043e+05,0,1.043e+05,0,0,-8.4146e-09,8.4146e-09,1,396.64,35.774,0
1.4494,47,1,26787,-1,0,1,0,-0.0006182,-0.00029029,0,0,0,5.4393e-14,0.00068297,5.4393e-14,-1,0,6,1.2662e+06,-1.1487e+05,0,0,0,0,1.2714e+06,248.86,2.6246e+05,0,2.6246e+05,0,0,-6.5564e-08,6.5564e-08,1,506.08,14.387,0
1.9405,48,1,64273,-1,0.9,0.9,0.9,0.0039292,0.00044034,0,0,0,1.7492e-15,0.0039538,1.7492e-15,-1,0,5,1.8633e+05,-7820.9,0,0,0,0,1.865e+05,1778.1,6.3293e+05,0,6.3294e+05,0,0,-2.2781e-08,2.2781e-08,1,967.22,40.834,0
1.4801,49,1,28523,-1,0.85,0.85,0.85,0.0063522,-0.0027968,0,0,0,-1.2624e-13,0.0069407,1.2624e-13,-1,0,6,6.7492e+05,-9.513e+05,0,0,0,0,1.1664e+06,-31.098,2.8032e+05,0,2.8032e+05,0,0,-1.5485e-07,1.5485e-07,1,783.12,25.477,0
1.4955,50,1,29422,-1,1,0,0,0.0015641,-0.0016393,0,0,0,8.6904e-15,0.0022658,8.6904e-15,-1,0,5,1.5929e+06,-6.4687e+05,0,0,0,0,1.7192e+06,-801.27,2.8888e+05,0,2.8888e+05,0,0,1.3679e-07,1.3679e-07,1,621.77,7.2985,0
1.2854,51,1,18681,-1,0,1,0,0.00040463,-0.0016764,0,0,0,6.752e-15,0.0017245,6.752e-15,-1,0,5,1.5452e+06,-4.3784e+05,0,0,0,0,1.606e+06,-14.533,1.8319e+05,0,1.8319e+05,0,0,-3.9305e-08,3.9305e-08,1,187.61,11.656,0
1.0891,52,1,11364,-1,1,1,0,0.0081461,-0.0020431,0,0,0,-8.5437e-13,0.0083984,8.5437e-13,-1,0,4,8.6002e+05,-5.7212e+05,0,0,0,0,1.0329e+06,-905.25,1.1162e+05,0,1.1162e+05,0,0,3.4372e-08,3.4372e-08,1,777.83,21.484,0
1.8183,53,1,52886,-1,0,1,0,0.0027943,-0.0057011,0,0,0,-3.3365e-15,0.006349,3.3365e-15,-1,0,6,8.4863e+05,-72196,0,0,0,0,8.517e+05,-360.03,5.1901e+05,0,5.1901e+05,0,0,-2.5102e-08,2.5102e-08,1,230.36,16.775,0
1.4964,54,1,29472,-1,1,0,1,0.0030965,-0.0047985,0,0,0,-3.4475e-14,0.0057109,3.4475e-14,-1,0,5,58817,-3.3268e+05,0,0,0,0,3.3784e+05,314.08,2.8988e+05,0,2.8988e+05,0,0,-2.0145e-08,2.0145e-08,1,398.73,37.16,0
1.7717,55,1,48917,-1,0,1,0,0.0074335,-0.0037369,0,0,0,-2.3216e-15,0.0083199,2.3216e-15,-1,0,5,1.1593e+06,6.4811e+05,0,0,0,0,1.3282e+06,-124.03,4.8063e+05,0,4.8063e+05,0,0,7.9992e-08,7.9992e-08,1,765.53,14.14,0
1.6325,56,1,38269,-1,0.85,0.85,0.85,0.0066219,-0.0030428,0,0,0,5.4171e-14,0.0072876,5.4171e-14,-1,0,6,7.5417e+05,-1.5773e+05,0,0,0,0,7.7049e+05,3991.8,3.7476e+05,0,3.7478e+05,0,0,2.4593e-09,2.4593e-09,1,809.73,23.53,0
1.3043,57,1,19520,-1,0.5,0.5,0.5,4.0253e-06,-0.00095875,0,0,0,0.00019723,0.00095875,0.00019723,-1,0,4,5.051e+05,5.4445e+05,0,0,0,0,7.4267e+05,42.944,1.9158e+05,0,1.9158e+05,0,0,91.793,91.793,1,73.637,1.241,0
1.6899,58,1,42450,-1,1,0,1,0.011986,-0.0043318,0,0,0,-1.292e-14,0.012744,1.292e-14,-1,0,6,2.595e+05,-57068,0,0,0,0,2.657e+05,387,4.1798e+05,0,4.1798e+05,0,0,-4.5354e-08,4.5354e-08,1,875.18,34.934,0
1.2801,59,1,18453,-1,0,1,1,0.003602,-0.00963,0,0,0,1.9639e-14,0.010282,1.9639e-14,-1,0,4,1.9343e+05,-2.2665e+05,0,0,0,0,2.9797e+05,688.89,1.8158e+05,0,1.8158e+05,0,0,4.3437e-08,4.3437e-08,1,749.52,30.721,0
1.6184,60,1,37290,-1,1,0,1,0.0033586,-0.0071569,0,0,0,6.5246e-17,0.0079058,6.5246e-17,-1,0,4,41053,78670,0,0,0,0,88737,941.84,3.6537e+05,0,3.6537e+05,0,0,3.5277e-10,3.5277e-10,1,215.89,37.241,0
1.2375,61,1,16670,-1,1,0,1,0.00038313,-0.010406,0,0,0,1.4335e-13,0.010414,1.4335e-13,-1,0,5,2.6647e+05,-1.2298e+05,0,0,0,0,2.9348e+05,148.42,1.6463e+05,0,1.6463e+05,0,0,-5.6025e-10,5.6025e-10,1,666.41,37.851,0
1.4435,62,1,26460,-1,0,1,0,0.0010944,-0.002434,0,0,0,-5.0987e-14,0.0026687,5.0987e-14,-1,0,4,8.0847e+05,-5.5572e+05,0,0,0,0,9.8105e+05,452.27,2.5896e+05,0,2.5896e+05,0,0,2.7998e-08,2.7998e-08,1,582.08,12.363,0
1.6186,63,1,37302,-1,0,1,0,0.0051986,-0.0029518,0,0,0,5.7445e-16,0.0059782,5.7445e-16,-1,0,6,1.6011e+06,-3.3267e+05,0,0,0,0,1.6353e+06,781.86,3.6609e+05,0,3.6609e+05,0,0,1.0376e-07,1.0376e-07,1,697.83,11.667,0
1.2697,64,1,18005,-1,0.5,0.5,0.5,0.0071704,-7.603e-05,0,0,0,-0.0039421,0.0071708,0.0039421,-1,0,4,3.2465e+05,61046,0,0,0,0,3.3034e+05,197.39,1.7664e+05,0,1.7664e+05,0,0,211.97,211.97,1,745.43,1.2252,0
1.5616,65,1,33501,-1,0.85,0.85,0.85,0.0012426,-0.0064608,0,0,0,4.2134e-15,0.0065792,4.2134e-15,-1,0,5,7.7032e+05,93566,0,0,0,0,7.7598e+05,1118.8,3.2924e+05,0,3.2924e+05,0,0,2.014e-08,2.014e-08,1,68.733,26.16,0
1.2498,66,1,17171,-1,0.85,0.85,0.85,0.00077813,-0.0025871,0,0,0,6.4148e-15,0.0027016,6.4148e-15,-1,0,5,6.1904e+05,4545.7,0,0,0,0,6.1906e+05,100.74,1.685e+05,0,1.685e+05,0,0,-9.4369e-09,9.4369e-09,1,988.37,26.05,0
1.938,67,1,64028,-1,1,0,0,0.0030142,-0.0035098,0,0,0,-2.5468e-15,0.0046265,2.5468e-15,-1,0,6,9.3663e+05,2.6744e+05,0,0,0,0,9.7406e+05,-788.8,6.2812e+05,0,6.2812e+05,0,0,-1.9878e-08,1.9878e-08,1,228.4,7.1244,0
1.6566,68,1,39989,-1,0.5,0.5,0.5,0.0053109,-5.7616e-05,0,0,0,-0.003089,0.0053112,0.003089,-1,0,5,1.1283e+06,-1.0584e+05,0,0,0,0,1.1332e+06,357.57,3.9201e+05,0,3.9201e+05,0,0,152.25,152.25,1,845.89,1.5677,0
1.4964,69,1,29472,-1,0.85,0.85,0.85,0.00073864,-0.0016117,0,0,0,1.846e-15,0.0017729,1.846e-15,-1,0,5,2.3266e+05,-24266,0,0,0,0,2.3393e+05,320,2.889e+05,0,2.889e+05,0,0,8.331e-09,8.331e-09,1,464.98,24.935,0
1.2444,70,1,16950,-1,0,1,0,0.0016016,-0.0043861,0,0,0,2.5029e-14,0.0046694,2.5029e-14,-1,0,5,8.1114e+05,-6.2791e+05,0,0,0,0,1.0258e+06,-231.66,1.6671e+05,0,1.6671e+05,0,0,2.2605e-08,2.2605e-08,1,124.71,16.037,0
1.1614,71,1,13780,-1,0.85,0.85,0.85,0.0026054,-0.0094561,0,0,0,-1.0895e-13,0.0098084,1.0895e-13,-1,0,5,6.2089e+05,6.0673e+05,0,0,0,0,8.6812e+05,-42.833,1.3494e+05,0,1.3494e+05,0,0,1.528e-08,1.528e-08,1,231.57,27.729,0
1.431,72,1,25779,-1,0,1,0,-0.00062743,-0.0053802,0,0,0,1.0563e-13,0.0054166,1.0563e-13,-1,0,5,9.504e+05,-2.7393e+05,0,0,0,0,9.8909e+05,-780.46,2.5307e+05,0,2.5307e+05,0,0,-9.7358e-08,9.7358e-08,1,309.75,12.289,0
1.6564,73,1,39975,-1,1,0,0,0.00041912,-0.0025211,0,0,0,3.8352e-14,0.0025557,3.8352e-14,-1,0,5,6.9583e+05,-1.5717e+05,0,0,0,0,7.1336e+05,363.87,3.9282e+05,0,3.9282e+05,0,0,2.4523e-07,2.4523e-07,1,635.87,10.89,0
1.5371,74,1,31948,-1,1,0,0,0.0062809,-0.0034936,0,0,0,-1.8008e-13,0.0071871,1.8008e-13,-1,0,5,7.409e+05,8.5566e+05,0,0,0,0,1.1319e+06,1457,3.1265e+05,0,3.1265e+05,0,0,-1.5309e-08,1.5309e-08,1,733.16,7.7658,0
1.8887,75,1,59269,-1,0.85,0.85,0.85,0.00074379,-0.0043759,0,0,0,-3.4899e-14,0.0044386,3.4899e-14,-1,0,5,6.5562e+05,5.7727e+05,0,0,0,0,8.7354e+05,439.5,5.8263e+05,0,5.8263e+05,0,0,-1.0245e-07,1.0245e-07,1,590.56,24.067,0
1.8425,76,1,55018,-1,0.9,0.9,0.9,0.00030402,-0.0068398,0,0,0,-1.99e-15,0.0068465,1.99e-15,-1,0,3,-1.2e+05,-1.2253e+05,0,0,0,0,1.715e+05,92.239,5.3954e+05,0,5.3954e+05,0,0,-1.3257e-08,1.3257e-08,1,132.21,42.977,0
1.7318,77,1,45688,-1,1,0,0,0.00033764,-0.0033898,0,0,0,1.852e-14,0.0034066,1.852e-14,-1,0,6,8.9002e+05,-4.2339e+05,0,0,0,0,9.8559e+05,-398.13,4.4866e+05,0,4.4866e+05,0,0,1.0999e-07,1.0999e-07,1,996.01,11.312,0
1.5624,78,1,33547,-1,1,0,0,0.00093843,-0.00040323,0,0,0,1.4004e-14,0.0010214,1.4004e-14,-1,0,5,8.6821e+05,-7.8723e+05,0,0,0,0,1.172e+06,-106.35,3.2963e+05,0,3.2963e+05,0,0,-8.5391e-08,8.5391e-08,1,282.22,9.8105,0
1.1801,79,1,14455,-1,0,1,0,0.0011773,-0.0040885,0,0,0,2.5539e-13,0.0042546,2.5539e-13,-1,0,5,8.4399e+05,3.8595e+05,0,0,0,0,9.2805e+05,68.282,1.416e+05,0,1.416e+05,0,0,2.5102e-08,2.5102e-08,1,633.61,15.194,0
1.7353,80,1,45965,-1,0,1,0,0.0013354,-0.0038923,0,0,0,-1.1061e-15,0.004115,1.1061e-15,-1,0,6,7.9858e+05,6.2917e+05,0,0,0,0,1.0167e+06,-107.11,4.5072e+05,0,4.5072e+05,0,0,-6.7157e-09,6.7157e-09,1,206.62,16.096,0
1.6566,81,1,39994,-1,0,1,0,-0.00059382,-0.0021721,0,0,0,1.9069e-14,0.0022519,1.9069e-14,-1,0,4,5.9823e+05,-3.3052e+05,0,0,0,0,6.8347e+05,-62.367,3.93e+05,0,3.93e+05,0,0,1.459e-07,1.459e-07,1,979.25,15.097,0
1.5944,82,1,35653,-1,0.85,0.85,0.85,0.001281,-0.0050844,0,0,0,-7.1056e-14,0.0052433,7.1056e-14,-1,0,5,5.0832e+05,3.226e+05,0,0,0,0,6.0205e+05,236.51,3.5e+05,0,3.5e+05,0,0,1.4785e-08,1.4785e-08,1,598.29,24.065,0
1.2598,83,1,17587,-1,0,1,1,0.0040242,-0.0018641,0,0,0,-8.7635e-15,0.004435,8.7635e-15,-1,0,5,5.0197e+05,20596,0,0,0,0,5.0239e+05,-395.38,1.736e+05,0,1.736e+05,0,0,-1.429e-08,1.429e-08,1,790.01,31.807,0
1.7088,84,1,43894,-1,1,0,0,0.0054672,-0.00010055,0,0,0,2.9729e-14,0.0054681,2.9729e-14,-1,0,6,1.5124e+06,-4.5073e+05,0,0,0,0,1.5781e+06,1996,4.3005e+05,0,4.3006e+05,0,0,-2.1324e-07,2.1324e-07,1,835.23,6.3004,0
1.555,85,1,33072,-1,0.85,0.85,0.85,0.001761,-0.0063216,0,0,0,3.1987e-15,0.0065623,3.1987e-15,-1,0,5,4.96e+05,2.3755e+05,0,0,0,0,5.4995e+05,-604.97,3.2298e+05,0,3.2298e+05,0,0,9.5024e-09,9.5024e-09,1,210.87,22.973,0
1.1837,86,1,14590,-1,0,1,0,0.0024244,2.7999e-05,0,0,0,4.6494e-14,0.0024246,4.6494e-14,-1,0,5,-25697,1.3316e+06,0,0,0,0,1.3318e+06,200.16,1.4322e+05,0,1.4322e+05,0,0,-5.3114e-08,5.3114e-08,1,273.57,15.461,0
