"radii","id","mask","mass","clumpId","color:0","color:1","color:2","linVelVec:0","linVelVec:1","linVelVec:2","angVelVec:0","angVelVec:1","angVelVec:2","linVelLen","angVelLen","SPH_Rho","SPH_Press","SPH_Neigh","normalStress:0","normalStress:1","normalStress:2","shearStress:0","shearStress:1","shearStress:2","normalStressNorm","forceVec:0","forceVec:1","forceVec:2","forceLen","torqueVec:0","torqueVec:1","torqueVec:2","torqueLen","materialId","Points:0","Points:1","Points:2"
1.2543,10,1,17360,-1,1,0,0,-0.45937,-0.065606,0,0,0,-1.9649e-13,0.46403,1.9649e-13,-1,0,6,2.6729e+06,2.7205e+06,0,0,0,0,3.8139e+06,9926.8,1.6478e+05,0,1.6508e+05,0,0,-7.7242e-08,7.7242e-08,1,621.23,41.49,0
1.6671,11,1,40759,-1,0.9,0.9,0.9,-0.72154,-0.053025,0,0,0,-6.1461e-15,0.72349,6.1461e-15,-1,0,4,55117,-1.1668e+05,0,0,0,0,1.2904e+05,-27624,3.9142e+05,0,3.9239e+05,0,0,7.4906e-09,7.4906e-09,1,499.74,67.145,0
1.5712,12,1,34119,-1,1,0,0,-0.48451,-0.054083,0,0,0,-3.4686e-14,0.48752,3.4686e-14,-1,0,7,3.5617e+06,2.097e+06,0,0,0,0,4.1332e+06,3876.8,3.3525e+05,0,3.3527e+05,0,0,-3.3545e-07,3.3545e-07,1,613.9,34.89,0
1.687,13,1,42235,-1,1,0,0,-0.81904,-0.00035517,0,0,0,2.5664e-15,0.81904,2.5664e-15,-1,0,8,2.4262e+06,2941.6,0,0,0,0,2.4262e+06,615.8,4.1211e+05,0,4.1211e+05,0,0,-1.5658e-08,1.5658e-08,1,467.91,16.859,0
1.0852,14,1,11242,-1,1,0,0,0.11437,-0.0066325,0,0,0,4.6463e-14,0.11456,4.6463e-14,-1,0,5,3.7631e+06,1.6468e+06,0,0,0,0,4.1077e+06,3998.2,1.1048e+05,0,1.1055e+05,0,0,2.4331e-08,2.4331e-08,1,66.07,12.588,0
1.8468,15,1,55404,-1,0.85,0.85,0.85,-0.77467,-0.024608,0,0,0,6.8889e-15,0.77506,6.8889e-15,-1,0,7,1.3328e+06,-1.9071e+05,0,0,0,0,1.3463e+06,10946,5.2614e+05,0,5.2625e+05,0,0,1.273e-07,1.273e-07,1,473.85,56.862,0
1.7293,16,1,45487,-1,0.5,0.5,0.5,-0.56912,-0.0035701,0,0,0,1.0691,0.56913,1.0691,-1,0,8,3.2257e+06,2.1304e+06,0,0,0,0,3.8657e+06,-1692.7,4.4661e+05,0,4.4662e+05,0,0,5.6834e-07,5.6834e-07,1,585.84,7.4158,0
1.0593,17,1,10457,-1,1,0,1,-0.72997,-0.034791,0,0,0,-3.5403e-15,0.7308,3.5403e-15,-1,0,4,-7772.6,39187,0,0,0,0,39951,-1744.6,1.0614e+05,0,1.0616e+05,0,0,-1.6053e-09,1.6053e-09,1,477.51,69.296,0
1.8338,18,1,54246,-1,0.5,0.5,0.5,-0.39276,0.21396,0,0,0,0.01058,0.44726,0.01058,-1,0,8,1.6526e+05,2.7259e+06,0,0,0,0,2.7309e+06,-3.2346e+05,6.0224e+05,0,6.8361e+05,0,0,2.468e-08,2.468e-08,1,206.58,8.4971,0
1.7808,19,1,49680,-1,1,1,0,-0.77109,0.0032269,0,0,0,1.0334e-13,0.7711,1.0334e-13,-1,0,6,4.2479e+06,4.3795e+06,0,0,0,0,6.1013e+06,-32361,4.9648e+05,0,4.9754e+05,0,0,3.67e-07,3.67e-07,1,323.04,20.399,0
1.6341,20,1,38385,-1,0,1,0,0.12758,-0.0015094,0,0,0,-2.9992e-14,0.12758,2.9992e-14,-1,0,8,2.3871e+06,-2.7669e+06,0,0,0,0,3.6543e+06,2123.9,3.7366e+05,0,3.7367e+05,0,0,-1.0223e-09,1.0223e-09,1,69.046,14.571,0
1.7109,21,1,44051,-1,0,1,0,-0.57453,-0.025637,0,0,0,-9.5302e-14,0.5751,9.5302e-14,-1,0,7,2.4071e+06,1.6808e+06,0,0,0,0,2.9358e+06,6078.3,4.2922e+05,0,4.2926e+05,0,0,-6.0652e-07,6.0652e-07,1,583.48,30.957,0
1.428,22,1,25612,-1,0,1,1,0.043872,-0.027665,0,0,0,-2.3669e-14,0.051866,2.3669e-14,-1,0,6,5.1843e+05,9.2962e+05,0,0,0,0,1.0644e+06,2086.5,2.4958e+05,0,2.4959e+05,0,0,-3.0217e-08,3.0217e-08,1,34.121,43.721,0
1.7733,23,1,49055,-1,0,1,0,-0.50877,-0.054832,0,0,0,3.9066e-14,0.51172,3.9066e-14,-1,0,9,2.4966e+06,1.9183e+05,0,0,0,0,2.5039e+06,-2839.7,4.9319e+05,0,4.932e+05,0,0,2.4995e-07,2.4995e-07,1,597.58,35.495,0
1.5399,24,1,32119,-1,0,1,1,-0.31897,0.48176,0,0,0,-5.4361e-16,0.57778,5.4361e-16,-1,0,6,2.2531e+06,-5.9121e+05,0,0,0,0,2.3294e+06,-2.0376e+05,-35909,0,2.069e+05,0,0,-3.2305e-09,3.2305e-09,1,186.96,48.112,0
1.4744,25,1,28196,-1,0,1,1,-0.32869,0.24906,0,0,0,1.3228e-14,0.41239,1.3228e-14,-1,0,6,7.8651e+05,3.2858e+05,0,0,0,0,8.5239e+05,90118,3.4134e+05,0,3.5303e+05,0,0,2.3065e-09,2.3065e-09,1,205.46,50.864,0
1.36,26,1,22127,-1,0.5,0.5,0.5,-0.48483,-0.061091,0,0,0,4.4017e-14,0.48867,4.4017e-14,-1,0,6,3.9044e+06,73345,0,0,0,0,3.9051e+06,-1.1353e+05,1.8077e+05,0,2.1346e+05,0,0,2.4025e-08,2.4025e-08,1,217.22,5.6954,0
1.7641,27,1,48290,-1,1,1,0,-0.76511,0.057774,0,0,0,1.8861e-13,0.76729,1.8861e-13,-1,0,7,-4.5495e+05,-2.9335e+06,0,0,0,0,2.9686e+06,-14636,4.7249e+05,0,4.7272e+05,0,0,-1.0431e-07,1.0431e-07,1,406.12,37.566,0
1.6061,28,1,36447,-1,1,0,0,-0.78776,-0.0011454,0,0,0,-4.2467e-14,0.78776,4.2467e-14,-1,0,7,1.6902e+06,9.552e+05,0,0,0,0,1.9415e+06,-17625,3.5531e+05,0,3.5574e+05,0,0,-1.3746e-07,1.3746e-07,1,330.24,9.9319,0
1.5583,29,1,33283,-1,0.85,0.85,0.85,-0.64913,0.048301,0,0,0,3.0265e-14,0.65092,3.0265e-14,-1,0,5,2.1767e+06,2.5841e+05,0,0,0,0,2.192e+06,-43227,3.7051e+05,0,3.7302e+05,0,0,1.3044e-07,1.3044e-07,1,292.95,30.264,0
1.3346,30,1,20912,-1,0.5,0.5,0.5,-0.76252,-0.026087,0,0,0,-4.8329e-13,0.76296,4.8329e-13,-1,0,7,2.2652e+06,6.3021e+06,0,0,0,0,6.6968e+06,-6083.2,2.0691e+05,0,2.07e+05,0,0,-6.3819e-07,6.3819e-07,1,503.18,13.64,0
1.1297,31,1,12682,-1,0.9,0.9,0.9,0.14165,-0.0085333,0,0,0,4.1215e-15,0.1419,4.1215e-15,-1,0,3,1.5526e+05,-1.7035e+05,0,0,0,0,2.3049e+05,4170.4,1.2583e+05,0,1.259e+05,0,0,3.2887e-09,3.2887e-09,1,84.486,48.773,0
1.4862,32,1,28876,-1,0.5,0.5,0.5,-0.27334,0.28624,0,0,0,-1.3643e-13,0.39579,1.3643e-13,-1,0,7,2.3173e+06,3.9717e+06,0,0,0,0,4.5984e+06,-3619.5,4.7941e+05,0,4.7942e+05,0,0,-9.6625e-08,9.6625e-08,1,212.11,13.61,0
1.6814,33,1,41815,-1,0.85,0.85,0.85,-0.58103,-0.016685,0,0,0,6.3271e-14,0.58127,6.3271e-14,-1,0,7,2.1476e+06,1.6335e+06,0,0,0,0,2.6983e+06,-15871,4.3786e+05,0,4.3815e+05,0,0,2.6137e-07,2.6137e-07,1,269.98,27.249,0
1.1055,34,1,11884,-1,0,1,1,0.07039,-0.0058532,0,0,0,3.3735e-14,0.070633,3.3735e-14,-1,0,6,2.4308e+06,2.2787e+06,0,0,0,0,3.3318e+06,6696.1,1.1554e+05,0,1.1573e+05,0,0,1.4843e-08,1.4843e-08,1,41.345,42.35,0
1.2825,35,1,18554,-1,0.5,0.5,0.5,0.14091,0.02181,0,0,0,-3.2492e-14,0.14258,3.2492e-14,-1,0,6,4.8539e+06,-3.7195e+05,0,0,0,0,4.8682e+06,-44191,2.0717e+05,0,2.1183e+05,0,0,-1.8772e-08,1.8772e-08,1,158.32,3.2559,0
1.8723,36,1,57734,-1,1,1,0,-0.71891,0.0089372,0,0,0,8.1372e-14,0.71897,8.1372e-14,-1,0,6,6.5558e+06,-2.1211e+05,0,0,0,0,6.5592e+06,-29028,5.6936e+05,0,5.701e+05,0,0,3.0489e-07,3.0489e-07,1,333.49,26.666,0
1.5538,37,1,33002,-1,0.85,0.85,0.85,-0.81043,0.0048645,0,0,0,3.185e-14,0.81045,3.185e-14,-1,0,9,1.3356e+06,1.0496e+06,0,0,0,0,1.6987e+06,3206.5,3.3521e+05,0,3.3523e+05,0,0,-5.2014e-08,5.2014e-08,1,461.46,42.484,0
1.9397,38,1,64194,-1,1,0,1,-0.65158,-0.059701,0,0,0,2.2868e-14,0.65431,2.2868e-14,-1,0,8,1.7198e+06,4.579e+05,0,0,0,0,1.7797e+06,-21754,6.1119e+05,0,6.1158e+05,0,0,3.8208e-07,3.8208e-07,1,522.85,49.065,0
1.2196,39,1,15959,-1,0.9,0.9,0.9,-0.77731,-0.0031675,0,0,0,1.978e-14,0.77732,1.978e-14,-1,0,5,2.6156e+06,2.3672e+06,0,0,0,0,3.5277e+06,2021.4,1.621e+05,0,1.6212e+05,0,0,1.1441e-07,1.1441e-07,1,435.63,49.436,0
1.0849,40,1,11233,-1,1,0,0,0.1173,-0.10418,0,0,0,8.6748e-14,0.15689,8.6748e-14,-1,0,6,3.9403e+06,-3.3731e+05,0,0,0,0,3.9547e+06,37939,75553,0,84543,0,0,-2.2992e-09,2.2992e-09,1,177.85,5.5988,0
1.7175,41,1,44565,-1,1,1,0,-0.75887,0.055691,0,0,0,-2.0158e-13,0.76091,2.0158e-13,-1,0,9,2.2229e+06,3.1509e+06,0,0,0,0,3.8561e+06,612.23,4.3852e+05,0,4.3852e+05,0,0,-3.1531e-07,3.1531e-07,1,351.19,44.187,0
1.7324,42,1,45731,-1,0.85,0.85,0.85,-0.77633,0.030443,0,0,0,-5.0122e-14,0.77692,5.0122e-14,-1,0,7,3.1656e+06,2.2144e+06,0,0,0,0,3.8632e+06,-3599.2,4.4534e+05,0,4.4535e+05,0,0,6.8219e-08,6.8219e-08,1,431.1,27.454,0
1.2428,43,1,16887,-1,0.85,0.85,0.85,0.28534,0.17244,0,0,0,4.8265e-14,0.3334,4.8265e-14,-1,0,6,1.3043e+06,4.2182e+05,0,0,0,0,1.3708e+06,1.4977e+05,1.3797e+05,0,2.0364e+05,0,0,1.8859e-08,1.8859e-08,1,167.22,27.081,0
1.5572,44,1,33213,-1,0.9,0.9,0.9,-0.066651,-0.057944,0,0,0,6.9882e-15,0.088317,6.9882e-15,-1,0,5,4.3463e+05,5.1558e+05,0,0,0,0,6.7433e+05,4681.6,2.4804e+05,0,2.4808e+05,0,0,1.0445e-08,1.0445e-08,1,167.69,52.638,0
1.4532,45,1,26997,-1,0,1,1,-0.66709,-0.065956,0,0,0,1.3905e-14,0.67034,1.3905e-14,-1,0,6,6.0169e+05,5.8696e+05,0,0,0,0,8.4057e+05,-16850,2.5403e+05,0,2.5459e+05,0,0,1.287e-07,1.287e-07,1,525.03,36.653,0
1.0657,46,1,10648,-1,1,0,1,-0.71809,-0.012515,0,0,0,1.1382e-13,0.7182,1.1382e-13,-1,0,6,4.0741e+06,1.9734e+06,0,0,0,0,4.5268e+06,-5586.8,90162,0,90335,0,0,1.1013e-07,1.1013e-07,1,306.13,39.26,0
1.4494,47,1,26787,-1,0,1,0,-0.78904,0.04874,0,0,0,5.7009e-13,0.79054,5.7009e-13,-1,0,6,5.2038e+06,2.5431e+06,0,0,0,0,5.7919e+06,-5081.9,2.5828e+05,0,2.5833e+05,0,0,3.2294e-07,3.2294e-07,1,370.15,32.329,0
1.9405,48,1,64273,-1,0.9,0.9,0.9,-0.44292,-0.1162,0,0,0,-1.8868e-15,0.4579,1.8868e-15,-1,0,7,3.8025e+05,43405,0,0,0,0,3.8272e+05,-20830,6.1666e+05,0,6.1701e+05,0,0,-4.4314e-08,4.4314e-08,1,650.17,67.05,0
1.4801,49,1,28523,-1,0.85,0.85,0.85,-0.65229,-0.051468,0,0,0,-1.2038e-13,0.65432,1.2038e-13,-1,0,7,2.5093e+06,-1.3281e+06,0,0,0,0,2.8391e+06,-920.88,2.8302e+05,0,2.8302e+05,0,0,-1.3068e-07,1.3068e-07,1,541.1,27.528,0
1.4955,50,1,29422,-1,1,0,0,-0.78461,0.0057365,0,0,0,-5.5642e-14,0.78463,5.5642e-14,-1,0,6,3.3848e+06,2.4867e+06,0,0,0,0,4.2001e+06,-1492.4,2.843e+05,0,2.8431e+05,0,0,-2.042e-07,2.042e-07,1,444,7.7186,0
1.2854,51,1,18681,-1,0,1,0,0.26082,-0.022679,0,0,0,-6.2104e-15,0.2618,6.2104e-15,-1,0,5,2.3246e+06,6.6288e+05,0,0,0,0,2.4172e+06,-26692,1.7386e+05,0,1.7589e+05,0,0,-2.3399e-08,2.3399e-08,1,153.69,12.398,0
1.0891,52,1,11364,-1,1,1,0,-0.64701,-0.069773,0,0,0,-2.4423e-12,0.65076,2.4423e-12,-1,0,6,8.1953e+06,-2.0055e+06,0,0,0,0,8.4371e+06,-3721.6,1.1277e+05,0,1.1283e+05,0,0,-3.3947e-07,3.3947e-07,1,537.13,24.545,0
1.8183,53,1,52886,-1,0,1,0,-0.10755,-0.26057,0,0,0,-6.3926e-15,0.28189,6.3926e-15,-1,0,7,4.5237e+06,-3.1787e+05,0,0,0,0,4.5348e+06,7.792e+05,-8.1269e+05,0,1.1259e+06,0,0,9.0105e-08,9.0105e-08,1,188.77,19.331,0
1.4964,54,1,29472,-1,1,0,1,-0.74808,-0.011378,0,0,0,7.3093e-14,0.74817,7.3093e-14,-1,0,7,2.2552e+06,6.7386e+05,0,0,0,0,2.3537e+06,-32237,2.8575e+05,0,2.8757e+05,0,0,-3.539e-08,3.539e-08,1,304.86,45.702,0
1.7717,55,1,48917,-1,0,1,0,-0.66425,-0.027363,0,0,0,-1.3008e-13,0.66481,1.3008e-13,-1,0,6,4.2885e+06,-1.7268e+06,0,0,0,0,4.6231e+06,-17465,4.9225e+05,0,4.9256e+05,0,0,-1.1222e-07,1.1222e-07,1,526.67,15.727,0
1.6325,56,1,38269,-1,0.85,0.85,0.85,-0.64338,-0.014073,0,0,0,1.0197e-13,0.64353,1.0197e-13,-1,0,7,2.4776e+06,2.316e+06,0,0,0,0,3.3915e+06,2471.8,3.5839e+05,0,3.584e+05,0,0,-9.2376e-08,9.2376e-08,1,557.9,31.105,0
1.3043,57,1,19520,-1,0.5,0.5,0.5,0.10209,0.011547,0,0,0,-0.032533,0.10274,0.032533,-1,0,4,4.5614e+06,-1.0283e+06,0,0,0,0,4.6759e+06,-276.65,1.9302e+05,0,1.9302e+05,0,0,1.0696e-08,1.0696e-08,1,57.419,1.3912,0
1.6899,58,1,42450,-1,1,0,1,-0.52081,-0.093801,0,0,0,1.7839e-14,0.52919,1.7839e-14,-1,0,8,91362,4.0835e+05,0,0,0,0,4.1845e+05,-1878.7,4.145e+05,0,4.145e+05,0,0,1.0943e-08,1.0943e-08,1,587.26,68.221,0
1.2801,59,1,18453,-1,0,1,1,-0.68086,-0.085219,0,0,0,7.4704e-14,0.68617,7.4704e-14,-1,0,6,8.633e+05,-7.0072e+05,0,0,0,0,1.1119e+06,-14999,1.685e+05,0,1.6916e+05,0,0,-2.8711e-08,2.8711e-08,1,517.66,43.181,0
1.6184,60,1,37290,-1,1,0,1,-0.13585,0.16311,0,0,0,-2.4673e-14,0.21227,2.4673e-14,-1,0,6,9.5677e+05,-6.0012e+05,0,0,0,0,1.1294e+06,-2.2788e+05,5.0751e+05,0,5.5632e+05,0,0,-2.0722e-08,2.0722e-08,1,172.46,48.928,0
1.2375,61,1,16670,-1,1,0,1,-0.81328,-0.00026236,0,0,0,-1.5921e-13,0.81328,1.5921e-13,-1,0,5,1.5075e+06,-3.7659e+05,0,0,0,0,1.5538e+06,-9251.8,1.6282e+05,0,1.6308e+05,0,0,-9.4529e-08,9.4529e-08,1,455.28,63.772,0
1.4435,62,1,26460,-1,0,1,0,-0.73876,0.0080345,0,0,0,-9.2923e-14,0.73881,9.2923e-14,-1,0,5,6.1143e+06,1.006e+06,0,0,0,0,6.1965e+06,-4455.3,2.4955e+05,0,2.4959e+05,0,0,-3.0035e-08,3.0035e-08,1,410.39,12.636,0
1.6186,63,1,37302,-1,0,1,0,-0.7794,0.0044309,0,0,0,-3.2219e-14,0.77941,3.2219e-14,-1,0,8,1.2332e+06,3.8685e+05,0,0,0,0,1.2925e+06,-9506.6,3.5774e+05,0,3.5786e+05,0,0,-5.2736e-08,5.2736e-08,1,484.41,35.293,0
1.2697,64,1,18005,-1,0.5,0.5,0.5,-0.72377,-0.0015744,0,0,0,0.60708,0.72377,0.60708,-1,0,8,8.6908e+06,1.9972e+06,-71070,-20.019,-10113,10139,8.9176e+06,-11146,1.7417e+05,6.1782e+05,6.4199e+05,-1.177e+06,28275,2850.9,1.1773e+06,1,511.91,1.133,0
1.5616,65,1,33501,-1,0.85,0.85,0.85,0.082784,-0.021464,0,0,0,8.8831e-16,0.085521,8.8831e-16,-1,0,7,1.9136e+06,-1.568e+06,0,0,0,0,2.474e+06,8743.9,3.2609e+05,0,3.2621e+05,0,0,1.9092e-08,1.9092e-08,1,51.405,32.876,0
1.2498,66,1,17171,-1,0.85,0.85,0.85,-0.43343,-0.0199,0,0,0,4.2045e-14,0.43389,4.2045e-14,-1,0,7,1.9011e+06,1.5013e+06,0,0,0,0,2.4225e+06,-1849.2,1.7648e+05,0,1.7649e+05,0,0,2.8493e-07,2.8493e-07,1,647.76,37.437,0
1.938,67,1,64028,-1,1,0,0,0.10387,0.020397,0,0,0,-2.7613e-15,0.10585,2.7613e-15,-1,0,8,4.3998e+06,1.4299e+05,0,0,0,0,4.4021e+06,2.6275e+05,8.434e+05,0,8.8338e+05,0,0,9.8371e-09,9.8371e-09,1,189.4,7.9643,0
1.6566,68,1,39989,-1,0.5,0.5,0.5,-0.58177,-0.0032364,0,0,0,0.19936,0.58178,0.19936,-1,0,9,3.2266e+06,-5.952e+05,0,0,0,0,3.281e+06,-6964.8,3.9074e+05,0,3.908e+05,0,0,-8.3819e-08,8.3819e-08,1,581.1,4.5173,0
1.4964,69,1,29472,-1,0.85,0.85,0.85,-0.77589,0.057487,0,0,0,-4.5466e-15,0.77801,4.5466e-15,-1,0,5,-19237,51677,0,0,0,0,55142,-4299.1,2.7633e+05,0,2.7636e+05,0,0,-1.0264e-09,1.0264e-09,1,346.59,49.044,0
1.2444,70,1,16950,-1,0,1,0,0.14908,0.00052307,0,0,0,-1.4994e-14,0.14908,1.4994e-14,-1,0,5,2.4625e+06,-1.1479e+06,0,0,0,0,2.7169e+06,5914.3,1.7049e+05,0,1.7059e+05,0,0,-2.6572e-08,2.6572e-08,1,100.18,16.188,0
1.1614,71,1,13780,-1,0.85,0.85,0.85,0.15354,-0.43445,0,0,0,-1.634e-13,0.46078,1.634e-13,-1,0,7,1.1876e+05,1.7048e+05,0,0,0,0,2.0776e+05,2.8373e+05,3.7468e+05,0,4.6998e+05,0,0,-5.2085e-08,5.2085e-08,1,183.89,33.886,0
1.431,72,1,25779,-1,0,1,0,-0.52598,-0.080843,0,0,0,9.2264e-16,0.53216,9.2264e-16,-1,0,7,3.7363e+06,-3.9075e+06,0,0,0,0,5.4064e+06,-2.1004e+05,1.3156e+05,0,2.4784e+05,0,0,1.7113e-08,1.7113e-08,1,230.9,13.431,0
1.6564,73,1,39975,-1,1,0,0,-0.82112,0.0090024,0,0,0,1.307e-15,0.82117,1.307e-15,-1,0,7,3.5106e+06,-4.9967e+05,0,0,0,0,3.546e+06,5745.6,3.9784e+05,0,3.9788e+05,0,0,1.1761e-07,1.1761e-07,1,457.04,10.962,0
1.5371,74,1,31948,-1,1,0,0,-0.75215,-0.01998,0,0,0,-5.8766e-14,0.75242,5.8766e-14,-1,0,7,5.7503e+06,-1.4601e+06,0,0,0,0,5.9328e+06,7621.9,3.093e+05,0,3.0939e+05,0,0,-4.3117e-08,4.3117e-08,1,500.98,17.487,0
1.8887,75,1,59269,-1,0.85,0.85,0.85,-0.76143,0.039275,0,0,0,5.5774e-15,0.76245,5.5774e-15,-1,0,6,3.1139e+06,1.2144e+06,0,0,0,0,3.3423e+06,12027,5.8133e+05,0,5.8145e+05,0,0,-6.4785e-08,6.4785e-08,1,417.74,28.284,0
1.8425,76,1,55018,-1,0.9,0.9,0.9,0.036314,0.023539,0,0,0,-4.4485e-15,0.043276,4.4485e-15,-1,0,5,8.0782e+05,3.5318e+05,0,0,0,0,8.8165e+05,5256,5.3472e+05,0,5.3474e+05,0,0,1.015e-09,1.015e-09,1,109.2,47.265,0
1.7318,77,1,45688,-1,1,0,0,-0.40893,-0.017651,0,0,0,4.3589e-14,0.40931,4.3589e-14,-1,0,8,2.2537e+06,-1.6845e+06,0,0,0,0,2.8137e+06,3821.2,4.3826e+05,0,4.3828e+05,0,0,3.6939e-07,3.6939e-07,1,652.1,20.648,0
1.5624,78,1,33547,-1,1,0,0,-0.59866,0.10325,0,0,0,1.295e-14,0.6075,1.295e-14,-1,0,6,1.5478e+06,-61193,0,0,0,0,1.549e+06,-52251,1.9871e+05,0,2.0547e+05,0,0,4.8676e-09,4.8676e-09,1,220.63,21.32,0
1.1801,79,1,14455,-1,0,1,0,-0.8284,0.0010701,0,0,0,-2.6827e-14,0.8284,2.6827e-14,-1,0,5,9.6291e+05,5.028e+05,0,0,0,0,1.0863e+06,-1012.2,1.3776e+05,0,1.3776e+05,0,0,3.4139e-08,3.4139e-08,1,455.21,15.909,0
1.7353,80,1,45965,-1,0,1,0,0.29347,0.082159,0,0,0,7.4008e-16,0.30475,7.4008e-16,-1,0,7,5.2995e+05,-1.0853e+06,0,0,0,0,1.2078e+06,-46027,6.0903e+05,0,6.1077e+05,0,0,8.2118e-08,8.2118e-08,1,170.78,17.111,0
1.6566,81,1,39994,-1,0,1,0,-0.43485,-0.029705,0,0,0,1.5533e-14,0.43587,1.5533e-14,-1,0,5,26313,-2.3418e+05,0,0,0,0,2.3566e+05,-3155,3.8551e+05,0,3.8552e+05,0,0,6.2617e-08,6.2617e-08,1,641.49,18.222,0
1.5944,82,1,35653,-1,0.85,0.85,0.85,-0.74409,0.0069464,0,0,0,-3.6335e-14,0.74412,3.6335e-14,-1,0,6,2.7136e+06,2.8455e+05,0,0,0,0,2.7285e+06,9590,3.5358e+05,0,3.5371e+05,0,0,-8.2491e-08,8.2491e-08,1,424.14,25.299,0
1.2598,83,1,17587,-1,0,1,1,-0.63921,-0.033843,0,0,0,-6.2797e-13,0.64011,6.2797e-13,-1,0,8,2.7843e+06,1.3213e+06,0,0,0,0,3.0819e+06,-40.993,1.8015e+05,0,1.8015e+05,0,0,-3.7206e-07,3.7206e-07,1,542.83,37.725,0
1.7088,84,1,43894,-1,1,0,0,-0.60831,-0.0063638,0,0,0,8.3841e-14,0.60834,8.3841e-14,-1,0,10,5.0993e+06,-8.5772e+05,0,0,0,0,5.1709e+06,-19202,4.2749e+05,0,4.2792e+05,0,0,1.1339e-07,1.1339e-07,1,569.97,15.879,0
1.555,85,1,33072,-1,0.85,0.85,0.85,0.2252,-0.26689,0,0,0,-6.9714e-14,0.3492,6.9714e-14,-1,0,6,2.0693e+06,15060,0,0,0,0,2.0694e+06,54328,41140,0,68147,0,0,-2.2337e-08,2.2337e-08,1,173.64,25.382,0
1.1837,86,1,14590,-1,0,1,0,-0.18072,0.015338,0,0,0,1.2602e-14,0.18137,1.2602e-14,-1,0,6,1.0413e+06,-1.8201e+06,0,0,0,0,2.0969e+06,24449,1.687e+05,0,1.7046e+05,0,0,1.4319e-08,1.4319e-08,1,215.37,30.614,0
